,maximum,minimum
EX_cpd00149_e_b,1000.0,0.0
EX_cpd00149_e_f,1000.0,0.0
EX_cpd00151_e,-0.0,0.0
EX_cpd00152_e,0.889494,0.0
EX_cpd00153_e,0.0,0.0
EX_cpd00154_e,0.0,0.0
EX_cpd00156_e,4.002723,0.0
EX_cpd00157_e,0.0,0.0
EX_cpd00159_e,-0.0,0.0
EX_cpd00161_e,0.160741,0.0
EX_cpd00162_e,1.000681,0.0
EX_cpd00164_e,0.0,0.0
EX_cpd00165_e,0.0,0.0
EX_cpd00169_e,-0.0,0.0
EX_cpd00170_e,0.0,0.0
EX_cpd00182_e,-0.0,0.0
EX_cpd00183_e,0.0,0.0
EX_cpd00186_e,2.668482,0.0
EX_cpd00205_e_b,1000.0,0.0
EX_cpd00205_e_f,1000.0,0.0
EX_cpd00207_e,0.0,0.0
EX_cpd00209_e,0.0,0.0
EX_cpd00210_e,0.0,0.0
EX_cpd00211_e,0.0,0.0
EX_cpd00213_e,0.0,0.0
EX_cpd00214_e,0.0,0.0
EX_cpd00218_e,0.0,0.0
EX_cpd00222_e,0.0,0.0
EX_cpd00226_e,1.097138,0.0
EX_cpd00227_e,2.668482,0.0
EX_cpd00229_e,2.190429,0.0
EX_cpd00235_e,-0.0,0.0
EX_cpd00239_e,4.002723,0.0
EX_cpd00244_e,0.0,0.0
EX_cpd00246_e,0.0,0.0
EX_cpd00247_e,0.0,0.0
EX_cpd00248_e,2.401634,0.0
EX_cpd00249_e,-0.0,0.0
EX_cpd00254_e_b,1000.0,0.0
EX_cpd00254_e_f,1000.0,0.0
EX_cpd00264_e,0.0,0.0
EX_cpd00266_e,0.0,0.0
EX_cpd00268_e,0.0,0.0
EX_cpd00274_e,1.143635,0.0
EX_cpd00280_e,-0.0,0.0
EX_cpd00281_e,2.001362,0.0
EX_cpd00284_e,-0.0,0.0
EX_cpd00285_e,0.0,0.0
EX_cpd00288_e,-0.0,0.0
EX_cpd00298_e,-0.0,0.0
EX_cpd00300_e,1.097138,0.0
EX_cpd00305_e,0.0,0.0
EX_cpd00307_e,0.0,0.0
EX_cpd00308_e,0.0,0.0
EX_cpd00309_e,1.097138,0.0
EX_cpd00311_e,0.0,0.0
EX_cpd00312_e,0.0,0.0
EX_cpd00314_e,0.0,0.0
EX_cpd00320_e,0.0,0.0
EX_cpd00322_e,0.0,0.0
EX_cpd00324_e,2.024446,0.0
EX_cpd00339_e,1.601089,0.0
EX_cpd00355_e,-0.0,0.0
EX_cpd00363_e,2.668482,0.0
EX_cpd00367_e,-0.0,0.0
EX_cpd00374_e,-0.0,0.0
EX_cpd00379_e,0.0,0.0
EX_cpd00380_e,0.0,0.0
EX_cpd00381_e,0.0,0.0
EX_cpd00386_e,0.0,0.0
EX_cpd00395_e,0.0,0.0
EX_cpd00396_e,0.0,0.0
EX_cpd00400_e,0.0,0.0
EX_cpd00406_e,0.0,0.0
EX_cpd00418_e,-0.0,0.0
EX_cpd00421_e,-0.0,0.0
EX_cpd00423_e,0.0,0.0
EX_cpd00424_e,1.143635,0.0
EX_cpd00453_e,-0.0,0.0
EX_cpd00457_e,0.0,0.0
EX_cpd00467_e,0.0,0.0
EX_cpd00477_e,2.001362,0.0
EX_cpd00480_e,0.0,0.0
EX_cpd00482_e,0.0,0.0
EX_cpd00485_e,0.0,0.0
EX_cpd00489_e,-0.0,0.0
EX_cpd00507_e,0.0,0.0
EX_cpd00528_e,-0.0,0.0
EX_cpd00531_e,0.0,0.0
EX_cpd00540_e,0.0,0.0
EX_cpd00549_e,0.0,0.0
EX_cpd00550_e,-0.0,0.0
EX_cpd00567_e,0.0,0.0
EX_cpd00587_e,0.0,0.0
EX_cpd00635_e,0.0,0.0
EX_cpd00637_e,0.0,0.0
EX_cpd00646_e,0.0,0.0
EX_cpd00681_e,0.0,0.0
EX_cpd00696_e,0.0,0.0
EX_cpd00697_e,0.0,0.0
EX_cpd00700_e,0.0,0.0
EX_cpd00727_e,0.0,0.0
EX_cpd00738_e,0.0,0.0
EX_cpd00742_e,0.0,0.0
EX_cpd00756_e,0.0,0.0
EX_cpd00794_e,0.0,0.0
EX_cpd00797_e,0.620179,0.0
EX_cpd00805_e,0.0,0.0
EX_cpd00851_e,0.0,0.0
EX_cpd00870_e,0.0,0.0
EX_cpd00876_e,0.0,0.0
EX_cpd00908_e,0.0,0.0
EX_cpd00971_e_b,1000.0,0.0
EX_cpd00971_e_f,1000.0,0.0
EX_cpd00988_e,0.0,0.0
EX_cpd00989_e,0.0,0.0
EX_cpd01012_e,0.0,0.0
EX_cpd01015_e,0.0,0.0
EX_cpd01017_e,1.334241,0.0
EX_cpd01080_e,0.0,0.0
EX_cpd01092_e,1.097138,0.0
EX_cpd01107_e,0.0,0.0
EX_cpd01113_e,0.0,0.0
EX_cpd01155_e,0.0,0.0
EX_cpd01157_e,0.0,0.0
EX_cpd01160_e,0.0,0.0
EX_cpd01217_e,0.750511,0.0
EX_cpd01223_e,0.0,0.0
EX_cpd01242_e,0.0,0.0
EX_cpd01293_e,0.0,0.0
EX_cpd01308_e,0.0,0.0
EX_cpd01405_e,0.0,0.0
EX_cpd01414_e,0.0,0.0
EX_cpd01435_e,0.0,0.0
EX_cpd01447_e,0.0,0.0
EX_cpd01550_e,0.0,0.0
EX_cpd01570_e,0.0,0.0
EX_cpd01571_e,0.0,0.0
EX_cpd01572_e,0.0,0.0
EX_cpd01581_e,0.0,0.0
EX_cpd01587_e,0.0,0.0
EX_cpd01622_e,0.0,0.0
EX_cpd01630_e,0.076979,0.0
EX_cpd01651_e,0.0,0.0
EX_cpd01665_e,0.0,0.0
EX_cpd01701_e,0.0,0.0
EX_cpd01711_e,0.0,0.0
EX_cpd01741_e,0.0,0.0
EX_cpd01756_e,0.0,0.0
EX_cpd01757_e,0.0,0.0
EX_cpd01908_e,0.0,0.0
EX_cpd01914_e,0.0,0.0
EX_cpd01939_e,0.0,0.0
EX_cpd01947_e,0.398216,0.0
EX_cpd01973_e,0.0,0.0
EX_cpd01991_e,0.0,0.0
EX_cpd02012_e,0.0,0.0
EX_cpd02042_e,0.0,0.0
EX_cpd02090_e,0.0,0.0
EX_cpd02135_e,-0.0,0.0
EX_cpd02229_e,0.0,0.0
EX_cpd02233_e,0.0,0.0
EX_cpd02241_e,0.0,0.0
EX_cpd02599_e,-0.0,0.0
EX_cpd02961_e,0.510986,0.0
EX_cpd02978_e,0.0,0.0
EX_cpd03047_e,0.0,0.0
EX_cpd03048_e,0.0,0.0
EX_cpd03091_e,1e-06,0.0
EX_cpd03161_e,-0.0,0.0
EX_cpd03294_e,0.0,0.0
EX_cpd03385_e,0.0,0.0
EX_cpd03407_e,0.0,0.0
EX_cpd03424_e,0.0,0.0
EX_cpd03454_e,0.0,0.0
EX_cpd03535_e,0.0,0.0
EX_cpd03561_e,2.001362,0.0
EX_cpd03646_e,0.0,0.0
EX_cpd03701_e,0.0,0.0
EX_cpd03702_e,0.0,0.0
EX_cpd03724_e,0.0,0.0
EX_cpd03726_e,0.0,0.0
EX_cpd03734_e,0.0,0.0
EX_cpd03776_e,0.0,0.0
EX_cpd03805_e,0.0,0.0
EX_cpd03840_e,-0.0,0.0
EX_cpd03846_e,0.0,0.0
EX_cpd03847_e,0.0,0.0
EX_cpd03912_e,0.0,0.0
EX_cpd04097_e,0.0,0.0
EX_cpd04099_e,0.0,0.0
EX_cpd04181_e,0.0,0.0
EX_cpd05190_e,0.0,0.0
EX_cpd05192_e,0.0,0.0
EX_cpd06707_e,0.0,0.0
EX_cpd07061_e,0.0,0.0
EX_cpd08023_e,0.0,0.0
EX_cpd08093_e,0.0,0.0
EX_cpd08635_e,-0.0,0.0
EX_cpd08928_e,0.0,0.0
EX_cpd09878_e,0.0,0.0
EX_cpd10114_e,0.0,0.0
EX_cpd10515_e_b,1000.0,0.0
EX_cpd10515_e_f,1000.0,0.0
EX_cpd10516_e,0.0,0.0
EX_cpd11430_e,0.0,0.0
EX_cpd11431_e,0.010661,0.0
EX_cpd11433_e,0.010661,0.0
EX_cpd11436_e,0.012793,0.0
EX_cpd11438_e,0.012793,0.0
EX_cpd11440_e,0.0,0.0
EX_cpd11574_e,0.0,0.0
EX_cpd11575_e_b,1000.0,0.0
EX_cpd11575_e_f,1000.0,0.0
EX_cpd11576_e,0.0,0.0
EX_cpd11577_e,0.0,0.0
EX_cpd11578_e,0.0,0.0
EX_cpd11579_e,0.0,0.0
EX_cpd11580_e,0.0,0.0
EX_cpd11581_e,0.0,0.0
EX_cpd11582_e,0.0,0.0
EX_cpd11583_e,0.0,0.0
EX_cpd11584_e,0.0,0.0
EX_cpd11585_e,0.0,0.0
EX_cpd11586_e,0.0,0.0
EX_cpd11587_e,0.0,0.0
EX_cpd11588_e,0.0,0.0
EX_cpd11589_e,0.0,0.0
EX_cpd11590_e,0.0,0.0
EX_cpd11591_e,0.0,0.0
EX_cpd11592_e,0.0,0.0
EX_cpd11593_e,0.0,0.0
EX_cpd11596_e,0.0,0.0
EX_cpd11608_e,0.0,0.0
EX_cpd11668_e,0.0,0.0
EX_cpd11949_e,0.247112,0.0
EX_cpd12884_e,0.0,0.0
EX_cpd13391_e,0.0,0.0
EX_cpd13392_e,0.0,0.0
EX_cpd15237_e,0.0,0.0
EX_cpd15269_e,0.0,0.0
EX_cpd15298_e,0.0,0.0
EX_cpd15306_e,0.0,0.0
EX_cpd15307_e,0.0,0.0
EX_cpd15308_e,0.0,0.0
EX_cpd15309_e,0.0,0.0
EX_cpd15310_e,0.0,0.0
EX_cpd15312_e,0.0,0.0
EX_cpd15378_e,0.0,0.0
EX_cpd15396_e,0.0,0.0
EX_cpd15521_e,0.0,0.0
EX_cpd15522_e,0.0,0.0
EX_cpd15523_e,0.0,0.0
EX_cpd15524_e,0.0,0.0
EX_cpd15525_e,0.0,0.0
EX_cpd15527_e,0.0,0.0
EX_cpd15528_e,0.0,0.0
EX_cpd15529_e,0.0,0.0
EX_cpd15530_e,0.0,0.0
EX_cpd15531_e,0.0,0.0
EX_cpd15532_e,0.0,0.0
EX_cpd15534_e,0.0,0.0
EX_cpd15603_e,0.0,0.0
EX_cpd15604_e,0.0,0.0
EX_cpd15605_e,0.0,0.0
EX_cpd15606_e,0.0,0.0
EX_cpd15901_e,0.0,0.0
EX_cpd16648_e,0.0,0.0
EX_cpd16660_e,0.0,0.0
EX_cpd17074_e,0.239326,0.0
EX_cpd17075_e,0.247112,0.0
EX_cpd17082_e,0.0,0.0
EX_cpd17085_e,0.015991,0.0
EX_cpd23030_e,-0.0,0.0
EX_cpd23860_e,-0.0,0.0
EX_cpd24381_e,0.0,0.0
EX_cpd27607_e,0.0,0.0
EX_cpd99002_e,0.0,0.0
EX_cpd99003_e,0.0,0.0
EX_cpd99004_e,0.0,0.0
EX_cpd99005_e,0.0,0.0
EX_cpd99006_e,0.0,0.0
EX_cpd99007_e,0.0,0.0
EX_cpd99008_e,0.0,0.0
EX_cpd99085_e,1.16895,0.0
EX_cpd99114_e,0.0,0.0
bio00991,0.369881,0.369881
rxn00001,11.06821,2.985255
rxn00002,1.071729,0.0
rxn00003_3,0.891947,0.0
rxn00003_4,1.207966,0.0
rxn00003_5,0.62263,0.0
rxn00003_6,4.283671,0.0
rxn00003_7,4.283671,0.0
rxn00006_3153,0.960063,0.0
rxn00006_3154,18.043915,0.0
rxn00007,0.0,0.0
rxn00010,0.975907,0.0
rxn00014,0.0,0.0
rxn00016,0.0,0.0
rxn00029,1e-06,1e-06
rxn00048,1.7e-05,1.7e-05
rxn00056_11,0.0,0.0
rxn00056_12,0.0,0.0
rxn00056_13,0.0,0.0
rxn00060,0.0,0.0
rxn00062,3.96,3.96
rxn00065,0.0,0.0
rxn00077,0.000179,0.0
rxn00083_b,14.102578,0.0
rxn00083_f,14.102578,0.0
rxn00085_16,0.700563,0.0
rxn00085_17,8.005447,0.0
rxn00086_b,9.905784,0.0
rxn00086_f,9.905784,0.0
rxn00095_b,4.467331,0.0
rxn00095_f,4.467331,0.0
rxn00097_b,20.007587,0.0
rxn00097_f,20.007587,0.0
rxn00100,0.844251,0.0
rxn00101,0.423099,0.0
rxn00102_b_27,5.296273,0.0
rxn00102_b_29,0.440919,0.0
rxn00102_b_31,4.980493,0.0
rxn00102_f_26,5.296273,0.0
rxn00102_f_28,0.440919,0.0
rxn00102_f_30,4.980493,0.0
rxn00105_b,7.72117,0.0
rxn00105_f,7.72117,0.0
rxn00109,0.0,0.0
rxn00113,0.0,0.0
rxn00117_b,21.249635,0.0
rxn00117_f,21.651847,0.402212
rxn00119_b_37,8.149519,0.0
rxn00119_b_39,7.63745,0.0
rxn00119_f_36,8.149519,0.0
rxn00119_f_38,7.63745,0.0
rxn00122,1.7e-05,1.7e-05
rxn00124,3.894036,0.0
rxn00126,1.602511,0.0
rxn00127_43,1.717826,0.0
rxn00127_44,0.580721,0.0
rxn00131,4.002723,0.0
rxn00132,2.670851,0.0
rxn00137,2.721058,0.0
rxn00138,1.335164,0.0
rxn00139_b_50,3.462926,0.0
rxn00139_b_52,1.810731,0.0
rxn00139_f_49,3.462926,0.0
rxn00139_f_51,1.810731,0.0
rxn00141_b,34.088974,0.0
rxn00141_f,34.088974,0.0
rxn00145_55,0.0,0.0
rxn00145_56,0.0,0.0
rxn00147,8.005447,0.0
rxn00148_58,0.531303,0.0
rxn00148_59,17.651574,0.0
rxn00154_100,0.843303,0.0
rxn00154_101,0.398216,0.0
rxn00154_102,0.417563,0.0
rxn00154_103,0.398216,0.0
rxn00154_104,0.417563,0.0
rxn00154_60,1.6762,0.0
rxn00154_61,0.398216,0.0
rxn00154_62,29.821731,0.0
rxn00154_63,1.6762,0.0
rxn00154_64,0.398216,0.0
rxn00154_65,1.883782,0.0
rxn00154_66,1.6762,0.0
rxn00154_67,0.398216,0.0
rxn00154_68,3.017748,0.0
rxn00154_69,1.6762,0.0
rxn00154_70,0.843303,0.0
rxn00154_71,0.417563,0.0
rxn00154_72,0.417563,0.0
rxn00154_73,0.398216,0.0
rxn00154_74,1.762153,0.0
rxn00154_75,0.398216,0.0
rxn00154_76,0.843303,0.0
rxn00154_77,0.398216,0.0
rxn00154_78,0.417563,0.0
rxn00154_79,0.398216,0.0
rxn00154_80,0.417563,0.0
rxn00154_81,1.6762,0.0
rxn00154_82,0.843303,0.0
rxn00154_83,0.417563,0.0
rxn00154_84,0.417563,0.0
rxn00154_85,0.398216,0.0
rxn00154_86,1.762153,0.0
rxn00154_87,0.398216,0.0
rxn00154_88,0.843303,0.0
rxn00154_89,0.398216,0.0
rxn00154_90,0.417563,0.0
rxn00154_91,0.398216,0.0
rxn00154_92,0.417563,0.0
rxn00154_93,1.6762,0.0
rxn00154_94,0.843303,0.0
rxn00154_95,0.417563,0.0
rxn00154_96,0.417563,0.0
rxn00154_97,0.398216,0.0
rxn00154_98,1.762153,0.0
rxn00154_99,0.398216,0.0
rxn00161,8.005447,0.0
rxn00162,5.770196,0.0
rxn00165_107,1.640325,0.0
rxn00165_108,0.65368,0.0
rxn00166,0.0,0.0
rxn00171_3162,0.462254,0.0
rxn00171_3163,4.002723,0.0
rxn00171_3164,3.324032,0.0
rxn00171_3165,2.042191,0.0
rxn00171_3166,0.903643,0.0
rxn00171_3167,0.72873,0.0
rxn00171_3168,0.465546,0.0
rxn00171_3169,4.002723,0.0
rxn00171_3170,0.915464,0.0
rxn00171_3171,0.750888,0.0
rxn00171_3172,0.596361,0.0
rxn00171_3173,1.357629,0.0
rxn00171_3174,4.002723,0.0
rxn00173_b,8.007797,0.0
rxn00173_f,8.007797,0.0
rxn00175_112,8.005447,0.0
rxn00175_113,1.237877,0.0
rxn00175_114,2.149546,0.0
rxn00175_115,8.005447,0.0
rxn00177,0.0,0.0
rxn00178_b_117,1.944045,0.0
rxn00178_b_119,2.412641,0.0
rxn00178_b_121,2.133531,0.0
rxn00178_b_123,0.249026,0.0
rxn00178_b_125,5.733135,0.0
rxn00178_b_127,2.888145,0.0
rxn00178_f_116,1.944045,0.0
rxn00178_f_118,2.412641,0.0
rxn00178_f_120,2.133531,0.0
rxn00178_f_122,0.249026,0.0
rxn00178_f_124,5.733135,0.0
rxn00178_f_126,2.888145,0.0
rxn00179_b,18.876036,0.0
rxn00179_f,18.876036,0.0
rxn00182,42.436893,0.0
rxn00183,7.906125,0.0
rxn00184_b_133,0.700563,0.0
rxn00184_b_135,18.994489,0.0
rxn00184_b_137,24.589511,0.0
rxn00184_f_132,0.700563,0.0
rxn00184_f_134,18.994489,0.0
rxn00184_f_136,24.589511,0.0
rxn00186,0.0,0.0
rxn00187_138,9.122172,0.0
rxn00187_139,4.697305,0.0
rxn00187_140,0.820412,0.0
rxn00187_141,6.818278,0.0
rxn00187_142,3.543075,0.0
rxn00187_143,9.122172,0.0
rxn00187_144,1.393498,0.0
rxn00187_145,1.168993,0.0
rxn00189,0.840021,0.0
rxn00190,1.144427,0.0
rxn00191_b,8.006728,0.0
rxn00191_f,8.006728,0.0
rxn00192_149,8.005447,0.0
rxn00192_150,8.005447,0.0
rxn00193_b,3.445564,0.0
rxn00193_f,3.464715,0.019152
rxn00196_3176,0.0,0.0
rxn00196_3177,0.0,0.0
rxn00196_3178,0.0,0.0
rxn00196_3179,0.0,0.0
rxn00196_3180,0.0,0.0
rxn00196_3181,0.0,0.0
rxn00196_3182,0.0,0.0
rxn00196_3183,0.0,0.0
rxn00196_3184,0.0,0.0
rxn00196_3185,0.0,0.0
rxn00196_3186,0.0,0.0
rxn00196_3187,0.0,0.0
rxn00196_3188,0.0,0.0
rxn00199,13.791512,0.0
rxn00205_3189,7.910486,0.0
rxn00205_3190,4.637494,0.0
rxn00206_3107,0.0,0.0
rxn00206_3108,0.0,0.0
rxn00208_154,4.455595,0.0
rxn00208_155,3.363876,0.0
rxn00208_156,3.351406,0.0
rxn00209_b_158,4.455595,0.0
rxn00209_b_160,3.363876,0.0
rxn00209_b_162,3.351406,0.0
rxn00209_f_157,4.455595,0.0
rxn00209_f_159,3.363876,0.0
rxn00209_f_161,3.351406,0.0
rxn00211_163,0.0,0.0
rxn00211_164,0.0,0.0
rxn00213,0.022744,0.022744
rxn00214_b_166,0.818025,0.0
rxn00214_b_168,5.81905,0.0
rxn00214_f_165,0.818025,0.0
rxn00214_f_167,5.81905,0.0
rxn00216,0.0,0.0
rxn00224,0.0,0.0
rxn00225_b,7.931007,0.0
rxn00225_f,7.931007,0.0
rxn00227,3.255387,0.0
rxn00231_174,0.0,0.0
rxn00231_175,0.0,0.0
rxn00231_176,0.0,0.0
rxn00231_177,0.0,0.0
rxn00231_178,0.0,0.0
rxn00237_b,21.651847,0.0
rxn00237_f,21.651847,0.0
rxn00239_b,2.842592,0.0
rxn00239_f,2.936838,0.094246
rxn00242,4.002723,0.0
rxn00247,8.005447,0.0
rxn00248,1.26615,0.0
rxn00250_186,1.543104,0.0
rxn00250_187,17.775023,0.0
rxn00251,11.229749,0.0
rxn00256,15.129487,-0.0
rxn00260_b_191,2.888694,0.0
rxn00260_b_193,1.814169,0.0
rxn00260_b_195,3.102868,0.0
rxn00260_f_190,2.888694,0.0
rxn00260_f_192,1.814169,0.0
rxn00260_f_194,3.102868,0.0
rxn00262,7.009321,0.0
rxn00265,0.119523,0.0
rxn00269,4.821615,0.0
rxn00283_b_200,5.303338,0.0
rxn00283_b_202,0.555879,0.0
rxn00283_f_199,5.303338,0.0
rxn00283_f_201,0.555879,0.0
rxn00285,14.463701,0.0
rxn00288_b,40.649869,0.0
rxn00288_f,40.649869,0.0
rxn00289_b,2.577718,0.0
rxn00289_f,2.577718,0.0
rxn00290_b,0.155375,0.0
rxn00290_f,0.155375,0.0
rxn00291,1.143635,0.0
rxn00292_b,30.381721,0.0
rxn00292_f,30.381721,0.0
rxn00293,0.282192,0.282192
rxn00295,0.077675,0.077675
rxn00297_b,30.381721,0.0
rxn00297_f,30.381721,0.0
rxn00298,0.15535,0.15535
rxn00299_217,0.527909,0.0
rxn00299_218,0.527909,0.0
rxn00299_219,0.527909,0.0
rxn00300_220,1.7e-05,0.0
rxn00300_221,1.7e-05,0.0
rxn00300_222,1.7e-05,0.0
rxn00301,2.842592,0.0
rxn00302_224,0.0,0.0
rxn00302_225,0.0,0.0
rxn00302_226,0.0,0.0
rxn00303,2.668482,0.0
rxn00310,2.001362,0.0
rxn00313,2.111704,0.110343
rxn00322,2.001362,0.0
rxn00324_b,2.173506,0.0
rxn00324_f,2.173506,0.0
rxn00327,1.326357,0.0
rxn00328_b_233,3.304845,0.0
rxn00328_b_235,56.866909,0.0
rxn00328_f_232,3.304845,0.0
rxn00328_f_234,56.866909,0.0
rxn00330,15.576939,0.0
rxn00333,0.519496,0.0
rxn00336,13.960958,0.0
rxn00337_b,31.484595,0.0
rxn00337_f,31.663506,0.178911
rxn00338,0.0,0.0
rxn00340,1.742002,0.0
rxn00342,1.418751,0.0
rxn00346,3.037895,0.0
rxn00347,5.77469,0.0
rxn00350_3196,0.991,0.0
rxn00350_3197,2.668482,0.0
rxn00350_3198,2.668482,0.0
rxn00351,2.668482,0.0
rxn00361_245,1.306555,0.0
rxn00361_246,2.721077,0.0
rxn00363,7.352965,0.0
rxn00364_b,8.072335,0.0
rxn00364_f,8.149519,0.077184
rxn00371,0.69049,0.0
rxn00374,1.390116,0.0
rxn00375,0.623623,0.0
rxn00376,0.0,0.0
rxn00379,4.081606,0.078882
rxn00392,1.7e-05,1.7e-05
rxn00394_255,0.443001,0.0
rxn00394_256,0.926053,0.0
rxn00394_257,0.596085,0.0
rxn00395,4.002723,0.0
rxn00405,1.147697,0.0
rxn00407,7.024706,0.0
rxn00409_b,21.591621,0.0
rxn00409_f,21.651847,0.060227
rxn00410_b,45.611124,0.0
rxn00410_f,45.611124,0.0
rxn00412,8.005447,0.0
rxn00414,1.903943,0.207195
rxn00416_266,0.944764,0.0
rxn00416_267,1.742002,0.0
rxn00416_268,2.720155,0.0
rxn00420_269,3.106255,0.0
rxn00420_270,6.288898,0.0
rxn00423_271,3.252173,0.0
rxn00423_272,6.233878,0.0
rxn00429,0.0,0.0
rxn00433,0.0,0.0
rxn00444,9.905784,0.0
rxn00453,3.03667,0.0
rxn00455,0.0,0.0
rxn00459_b_278,3.737412,0.0
rxn00459_b_280,47.818237,1.725639
rxn00459_f_277,3.737412,0.0
rxn00459_f_279,46.092598,0.0
rxn00461_b,34.938912,0.019152
rxn00461_f,34.919761,0.0
rxn00463,4.002723,0.0
rxn00467,10.114725,0.0
rxn00469_285,5.853524,0.0
rxn00469_286,1.333555,0.0
rxn00470,4.016939,0.0
rxn00471_288,0.871441,0.0
rxn00471_289,1.02552,0.0
rxn00474,12.76456,0.0
rxn00478,1.832075,0.0
rxn00479,0.0,0.0
rxn00493_b_293,6.160801,0.0
rxn00493_b_295,0.511784,0.0
rxn00493_b_297,23.616769,0.0
rxn00493_b_299,9.014099,0.0
rxn00493_b_301,14.714526,0.0
rxn00493_f_292,6.160801,0.0
rxn00493_f_294,0.511784,0.0
rxn00493_f_296,23.616769,0.0
rxn00493_f_298,9.014099,0.0
rxn00493_f_300,14.714526,0.0
rxn00495,0.0,0.0
rxn00500_b,2.322933,0.0
rxn00500_f,2.322933,0.0
rxn00501_3201,4.17068,0.0
rxn00501_3202,3.324032,0.0
rxn00501_3203,1.288039,0.0
rxn00506_3204,0.462254,0.0
rxn00506_3205,2.668482,0.0
rxn00506_3206,2.668482,0.0
rxn00506_3207,2.042191,0.0
rxn00506_3208,0.903643,0.0
rxn00506_3209,0.72873,0.0
rxn00506_3210,0.465546,0.0
rxn00506_3211,2.668482,0.0
rxn00506_3212,0.915464,0.0
rxn00506_3213,0.750888,0.0
rxn00506_3214,0.596361,0.0
rxn00506_3215,1.357629,0.0
rxn00506_3216,2.668482,0.0
rxn00508,4.002723,0.0
rxn00509,4.002723,0.0
rxn00512,2.190429,0.0
rxn00514,0.0,0.0
rxn00515_b,21.651847,0.0
rxn00515_f,21.651847,0.0
rxn00527_b_311,6.160801,0.0
rxn00527_b_313,23.616769,0.0
rxn00527_f_310,6.160801,0.0
rxn00527_f_312,23.616769,0.0
rxn00533,0.786671,0.722707
rxn00537,0.0,0.0
rxn00539,1.193631,0.0
rxn00541_b_318,4.710228,0.0
rxn00541_b_320,5.678948,0.0
rxn00541_f_317,4.710228,0.0
rxn00541_f_319,5.678948,0.0
rxn00543_b_322,4.662962,0.0
