,maximum,minimum
rxn00499_c0,192.38637,191.432316
rxn00527_c0,-0.044883,-0.044883
rxn00543_c0,0.0,0.0
rxn00545_c0,0.034924,0.034924
rxn00546_c0,0.0,0.0
rxn00547_c0,0.57828,0.57828
rxn00558_c0,999.513745,-1000.0
rxn00559_c0,0.0,0.0
rxn00579_c0,-0.57828,-0.57828
rxn00608_c0,0.0,0.0
rxn00620_c0,-5.49429,-5.49429
rxn00650_c0,0.409604,0.409604
rxn00686_c0,-0.171302,-0.171302
rxn00690_c0,0.057101,0.057101
rxn00692_c0,-0.057101,-0.057101
rxn00695_c0,0.0,0.0
rxn00704_c0,-0.486255,-0.486255
rxn00707_c0,1000.0,-1000.0
rxn00708_c0,1000.0,0.0
rxn00709_c0,1000.0,-1000.0
rxn00711_c0,0.0,-996.071859
rxn00713_c0,999.942899,-1000.0
rxn00715_c0,1000.0,-1000.0
rxn00737_c0,2.542849,2.542849
rxn00740_c0,0.0,0.0
rxn00747_c0,-0.034924,-0.034924
rxn00758_c0,0.0,0.0
rxn00762_c0,0.0,0.0
rxn00763_c0,0.0,0.0
rxn00770_c0,996.215947,0.144088
rxn00776_c0,0.0,0.0
rxn00778_c0,996.187396,0.115538
rxn00784_c0,0.015802,0.015802
rxn00785_c0,0.02855,0.02855
rxn00786_c0,0.034924,0.034924
rxn00789_c0,0.0,0.0
rxn00790_c0,0.0,0.0
rxn00791_c0,0.0,0.0
rxn00800_c0,0.0,0.0
rxn00802_c0,0.0,0.0
rxn00806_c0,0.597968,0.597968
rxn00808_c0,1.15656,1.15656
rxn00817_c0,0.0,0.0
rxn00818_c0,0.57828,0.57828
rxn00830_c0,-0.031894,-0.031894
rxn00831_c0,996.071859,-0.0
rxn00836_c0,0.0,-996.071859
rxn00838_c0,0.0,0.0
rxn00851_c0,0.012989,0.012989
rxn00898_c0,1.20623,1.20623
rxn00902_c0,0.0,0.0
rxn00903_c0,-1.20623,-1.20623
rxn00913_c0,996.071859,0.0
rxn00915_c0,-0.0,-996.071859
rxn00929_c0,1000.0,-1000.0
rxn00931_c0,1000.0,-1000.0
rxn00952_c0,0.0,0.0
rxn00966_c0,-0.057101,-0.057101
rxn00973_c0,1000.0,-1000.0
rxn00974_c0,1000.0,-1000.0
rxn00985_c0,0.0,0.0
rxn01000_c0,0.0,0.0
rxn01018_c0,0.0,0.0
rxn01019_c0,0.0,0.0
rxn01029_c0,0.0,0.0
rxn01069_c0,0.0,0.0
rxn01073_c0,-0.061757,-0.061757
rxn01100_c0,0.0,0.0
rxn01101_c0,0.0,0.0
rxn01102_c0,0.0,0.0
rxn01106_c0,0.0,0.0
rxn01116_c0,-0.057101,-0.057101
rxn01127_c0,-0.086987,-0.086987
rxn01137_c0,0.0,0.0
rxn01138_c0,996.071859,0.0
rxn01143_c0,1000.0,-0.0
rxn01145_c0,1000.0,0.0
rxn01200_c0,0.02855,0.02855
rxn01207_c0,0.597968,0.597968
rxn01211_c0,0.0,0.0
rxn01213_c0,-0.031894,-0.031894
rxn01218_c0,0.0,0.0
rxn01219_c0,0.0,0.0
rxn01241_c0,0.0,0.0
rxn01255_c0,0.0,0.0
rxn01256_c0,0.044883,0.044883
rxn01258_c0,-0.101983,-0.101983
rxn01265_c0,-0.057101,-996.12896
rxn01268_c0,0.044883,0.0
rxn01269_c0,0.044883,0.0
rxn01300_c0,0.0,-0.0
rxn01301_c0,1000.0,-1000.0
rxn01302_c0,1000.0,-1000.0
rxn01304_c0,0.0,0.0
rxn01333_c0,-0.02855,-0.02855
rxn01343_c0,0.0,0.0
rxn01358_c0,996.071859,0.0
rxn01362_c0,0.0,0.0
rxn01366_c0,996.187396,0.115538
rxn01368_c0,0.318525,0.318525
rxn01388_c0,1000.0,-1000.0
rxn01434_c0,0.0,0.0
rxn01445_c0,0.0,0.0
rxn01446_c0,0.0,-0.0
rxn01454_c0,0.0,0.0
rxn01465_c0,0.0,0.0
rxn01466_c0,-0.031894,-0.031894
rxn01484_c0,0.0,0.0
rxn01485_c0,0.0,0.0
rxn01492_c0,0.0,0.0
rxn01507_c0,0.086987,0.086987
rxn01509_c0,0.0,0.0
rxn01513_c0,0.0,0.0
rxn01517_c0,0.0,0.0
rxn01518_c0,1000.0,0.071185
rxn01519_c0,0.0,0.0
rxn01520_c0,0.0,0.0
rxn01521_c0,999.928815,0.0
rxn01544_c0,0.0,-996.071859
rxn01548_c0,996.071859,0.0
rxn01575_c0,-1.94488,-1.94488
rxn01602_c0,-0.171302,-0.171302
rxn01607_c0,0.0,0.0
rxn01637_c0,0.0,0.0
rxn01643_c0,0.0,0.0
rxn01644_c0,0.0,0.0
rxn01646_c0,0.0,0.0
rxn01647_c0,996.071859,0.0
rxn01648_c0,0.0,0.0
rxn01649_c0,996.071859,0.0
rxn01653_c0,0.0,0.0
rxn01670_c0,0.0,0.0
rxn01675_c0,0.0,0.0
rxn01740_c0,0.0,0.0
rxn01790_c0,0.0,0.0
rxn01799_c0,-0.071185,-0.071185
rxn01800_c0,0.0,0.0
rxn01816_c0,0.0,0.0
rxn01834_c0,0.0,0.0
rxn01858_c0,0.0,0.0
rxn01859_c0,0.086987,0.086987
rxn01917_c0,0.0,0.0
rxn01961_c0,996.071859,0.0
rxn01977_c0,999.513745,-1000.0
rxn01985_c0,0.0,0.0
rxn01986_c0,0.015802,0.015802
rxn02000_c0,0.0,0.0
rxn02003_c0,0.0,0.0
rxn02008_c0,0.012989,0.012989
rxn02011_c0,0.012989,0.012989
rxn02056_c0,-0.057101,-0.057101
rxn02113_c0,0.0,0.0
rxn02167_c0,0.0,0.0
rxn02175_c0,-0.057101,-0.057101
rxn02181_c0,0.0,0.0
rxn02185_c0,-1.20623,-1.20623
rxn02186_c0,1000.0,-998.79377
rxn02187_c0,1000.0,-998.79377
rxn02200_c0,0.0,-996.071859
rxn02201_c0,996.071859,0.0
rxn02212_c0,0.0,0.0
rxn02213_c0,0.0,0.0
rxn02269_c0,0.597968,0.597968
rxn02285_c0,-0.012989,-0.012989
rxn02286_c0,0.012989,0.012989
rxn02287_c0,0.041298,0.041298
rxn02288_c0,-0.041298,-0.041298
rxn02302_c0,0.0,0.0
rxn02303_c0,-0.041298,-0.041298
rxn02304_c0,-0.020649,-0.020649
rxn02314_c0,0.0,0.0
rxn02320_c0,0.0,0.0
rxn02322_c0,0.0,0.0
rxn02332_c0,0.0,0.0
rxn02339_c0,0.0,0.0
rxn02341_c0,0.0,0.0
rxn02373_c0,0.0,0.0
rxn02374_c0,0.0,0.0
rxn02380_c0,999.513745,-1000.0
rxn02400_c0,996.071859,0.0
rxn02465_c0,0.0,0.0
rxn02473_c0,0.0,0.0
rxn02503_c0,996.071859,0.0
rxn02504_c0,0.0,0.0
rxn02507_c0,0.0,0.0
rxn02596_c0,0.57828,0.57828
rxn02774_c0,0.041298,0.041298
rxn02788_c0,0.0,0.0
rxn02831_c0,-0.101983,-0.101983
rxn02832_c0,0.101983,0.101983
rxn02834_c0,0.0,0.0
rxn02835_c0,0.0,0.0
rxn02895_c0,0.0,0.0
rxn02897_c0,0.057101,0.057101
rxn02898_c0,-0.101983,-0.101983
rxn02911_c0,0.0,0.0
rxn02916_c0,0.0,0.0
rxn02928_c0,1000.0,-1000.0
rxn02929_c0,1000.0,-1000.0
rxn02934_c0,0.0,0.0
rxn02938_c0,1000.0,0.0
rxn02949_c0,0.0,0.0
rxn02986_c0,0.0,0.0
rxn03004_c0,0.0,0.0
rxn03012_c0,0.0,0.0
rxn03062_c0,0.0,0.0
rxn03068_c0,998.79377,-1000.0
rxn03136_c0,0.0,0.0
rxn03150_c0,0.057101,0.057101
rxn03164_c0,0.012989,0.012989
rxn03194_c0,2.542849,2.542849
rxn03240_c0,0.0,0.0
rxn03241_c0,0.0,0.0
rxn03245_c0,0.0,0.0
rxn03247_c0,0.0,0.0
rxn03393_c0,0.057101,0.057101
rxn03395_c0,0.057101,0.057101
rxn03397_c0,0.057101,0.057101
rxn03408_c0,0.012989,0.012989
rxn03435_c0,-2.542849,-2.542849
rxn03436_c0,2.542849,2.542849
rxn03437_c0,2.542849,2.542849
rxn03446_c0,0.0,0.0
rxn03481_c0,1000.0,0.0
rxn03482_c0,0.0,0.0
rxn03535_c0,-0.015802,-0.015802
rxn03536_c0,0.072903,0.072903
rxn03537_c0,0.057101,0.057101
rxn03538_c0,0.057101,0.057101
rxn03540_c0,-0.015802,-0.015802
rxn03838_c0,0.0,0.0
rxn03841_c0,0.0,0.0
rxn03852_c0,0.038967,0.038967
rxn03886_c0,0.0,0.0
rxn03891_c0,-0.031894,-0.031894
rxn03893_c0,0.057101,0.057101
rxn03901_c0,0.012989,0.012989
rxn03903_c0,0.0,0.0
rxn03904_c0,0.012989,0.012989
rxn03908_c0,0.0,0.0
rxn03978_c0,64.12879,64.12879
rxn04045_c0,-0.015802,-0.015802
rxn04046_c0,-0.015802,-0.015802
rxn04047_c0,-0.015802,-0.015802
rxn04048_c0,-0.015802,-0.015802
rxn04049_c0,-0.015802,-0.015802
rxn04050_c0,-0.015802,-0.015802
rxn04051_c0,-0.015802,-0.015802
rxn04052_c0,-0.015802,-0.015802
rxn04082_c0,0.0,0.0
rxn04132_c0,0.0,0.0
rxn04133_c0,0.0,0.0
rxn04139_c0,0.057101,0.057101
rxn04384_c0,-0.015802,-0.015802
rxn04385_c0,-0.015802,-0.015802
rxn04457_c0,0.0,0.0
rxn04675_c0,-0.101983,-0.101983
rxn04794_c0,0.0,0.0
rxn04954_c0,-0.057101,-0.057101
rxn05028_c0,0.012989,0.012989
rxn05029_c0,0.072903,0.072903
rxn05030_c0,0.012989,0.012989
rxn05059_c0,-0.071185,-0.071185
rxn05144_c0,0.057101,0.057101
rxn05148_c0,0.098399,0.098399
rxn05195_c0,0.130004,0.130004
rxn05197_c0,-0.044353,-0.044353
rxn05198_c0,0.506406,0.506406
rxn05212_c0,0.057101,0.057101
rxn05229_c0,1000.0,0.0
rxn05232_c0,0.17382,0.17382
rxn05243_c0,0.559235,0.559235
rxn05255_c0,0.171302,0.171302
rxn05267_c0,-0.216185,-0.216185
rxn05289_c0,0.17382,0.17382
rxn05299_c0,0.589358,0.589358
rxn05300_c0,3.870782,3.870782
rxn05301_c0,0.753697,0.753697
rxn05303_c0,1.390884,1.390884
rxn05306_c0,1.267119,1.267119
rxn05307_c0,1.739466,1.739466
rxn05319_c0,-1000.0,-1000.0
rxn05358_c0,0.597968,0.597968
rxn05359_c0,0.597968,0.597968
rxn05360_c0,0.597968,0.597968
rxn05361_c0,0.597968,0.597968
rxn05362_c0,0.597968,0.597968
rxn05363_c0,0.597968,0.597968
rxn05364_c0,0.597968,0.597968
rxn05365_c0,0.597968,0.597968
rxn05367_c0,0.597968,0.597968
rxn05368_c0,0.597968,0.597968
rxn05369_c0,0.597968,0.597968
rxn05371_c0,0.597968,0.597968
rxn05372_c0,0.597968,0.597968
rxn05373_c0,0.597968,0.597968
rxn05374_c0,0.597968,0.597968
rxn05375_c0,0.597968,0.597968
rxn05376_c0,0.597968,0.597968
rxn05377_c0,0.597968,0.597968
rxn05379_c0,0.597968,0.597968
rxn05380_c0,0.597968,0.597968
rxn05381_c0,0.597968,0.597968
rxn05382_c0,0.597968,0.597968
rxn05383_c0,0.597968,0.597968
rxn05384_c0,0.597968,0.597968
rxn05385_c0,0.597968,0.597968
rxn05386_c0,0.597968,0.597968
rxn05387_c0,0.597968,0.597968
rxn05388_c0,0.597968,0.597968
rxn05389_c0,0.597968,0.597968
rxn05390_c0,0.597968,0.597968
rxn05392_c0,0.597968,0.597968
rxn05393_c0,0.597968,0.597968
rxn05394_c0,0.597968,0.597968
rxn05396_c0,0.597968,0.597968
rxn05397_c0,0.597968,0.597968
rxn05398_c0,0.597968,0.597968
rxn05400_c0,0.597968,0.597968
rxn05401_c0,0.597968,0.597968
rxn05402_c0,0.597968,0.597968
rxn05404_c0,0.597968,0.597968
rxn05405_c0,0.597968,0.597968
rxn05406_c0,0.597968,0.597968
rxn05407_c0,0.597968,0.597968
rxn05434_c0,0.597968,0.597968
rxn05435_c0,0.597968,0.597968
rxn05437_c0,0.597968,0.597968
rxn05440_c0,0.597968,0.597968
rxn05441_c0,0.597968,0.597968
rxn05442_c0,0.597968,0.597968
rxn05443_c0,0.597968,0.597968
rxn05452_c0,0.597968,0.597968
rxn05454_c0,0.597968,0.597968
rxn05466_c0,181.495709,181.495709
rxn05467_c0,-7.836338,-7.836338
rxn05468_c0,0.02128,0.02128
rxn05486_c0,1.428775,1.428775
rxn05493_c0,1.41622,1.41622
rxn05508_c0,6.249702,6.249702
rxn05513_c0,-0.057101,-0.057101
rxn05551_c0,0.061757,0.061757
rxn05578_c0,6.761786,6.761786
rxn05581_c0,0.0,0.0
rxn05596_c0,-0.057101,-0.057101
rxn05618_c0,0.057101,0.057101
rxn05625_c0,186.551356,186.551356
rxn05645_c0,0.114201,0.114201
rxn05651_c0,0.057101,0.057101
rxn05663_c0,0.391923,0.391923
rxn05669_c0,1.006808,1.006808
rxn05687_c0,0.057101,0.057101
rxn05693_c0,0.57828,0.57828
rxn05740_c0,0.0,0.0
rxn05893_c0,-250.680146,-250.680146
rxn06022_c0,-0.057101,-0.057101
rxn06078_c0,0.0,0.0
rxn06493_c0,0.0,0.0
rxn06874_c0,-188.010109,-188.010109
rxn06937_c0,0.0,0.0
rxn06979_c0,-0.015802,-0.015802
rxn08025_c0,0.0,-1000.0
rxn08040_c0,0.038967,0.038967
rxn08294_c0,0.0,0.0
rxn08295_c0,0.0,0.0
rxn08296_c0,0.0,0.0
rxn08297_c0,0.0,0.0
rxn08298_c0,0.0,0.0
rxn08299_c0,-0.051955,-0.051955
rxn08300_c0,0.0,0.0
rxn08333_c0,0.114201,0.114201
rxn08335_c0,0.0,0.0
rxn08336_c0,0.0,0.0
rxn08669_c0,-0.185272,-0.185272
rxn08766_c0,-0.896953,-0.896953
rxn08792_c0,0.0,0.0
rxn08793_c0,0.954053,0.0
rxn08822_c0,-0.051955,-0.051955
rxn08843_c0,-0.061757,-0.061757
rxn08850_c0,-0.185272,-0.185272
rxn08971_c0,0.954053,0.0
rxn08975_c0,0.0,0.0
rxn08976_c0,187.895908,187.895908
rxn09128_c0,-0.051955,-0.051955
rxn09135_c0,-0.061757,-0.061757
rxn09142_c0,-0.185272,-0.185272
rxn09296_c0,0.0,0.0
rxn09310_c0,0.0,0.0
rxn09456_c0,-0.896953,-0.896953
rxn09562_c0,0.086987,0.086987
rxn09632_c0,-0.057101,-0.057101
rxn09657_c0,0.057101,0.057101
rxn09660_c0,0.057101,0.057101
rxn09674_c0,2.340952,2.340952
rxn09677_c0,-0.233352,-0.233352
rxn09686_c0,0.12211,0.12211
rxn09696_c0,0.448395,0.448395
rxn09978_c0,0.0,0.0
rxn09979_c0,0.0,0.0
rxn09992_c0,0.0,0.0
rxn10052_c0,0.057101,0.057101
rxn10094_c0,0.057101,0.057101
rxn10115_c0,-0.954053,-0.954053
rxn10117_c0,-188.010109,-188.010109
rxn10161_c0,1.494921,1.494921
rxn10191_c0,0.012989,0.012989
rxn10192_c0,0.038967,0.038967
rxn10193_c0,0.012989,0.012989
rxn10194_c0,0.012989,0.012989
rxn10195_c0,0.012989,0.012989
rxn10196_c0,0.012989,0.012989
rxn10197_c0,0.012989,0.012989
rxn10199_c0,0.012989,0.012989
rxn10205_c0,0.298984,0.298984
rxn10206_c0,0.298984,0.298984
rxn10214_c0,0.298984,0.298984
rxn10215_c0,0.298984,0.298984
rxn10220_c0,0.247029,0.247029
rxn10221_c0,0.247029,0.247029
rxn10226_c0,0.061757,0.061757
rxn10227_c0,0.061757,0.061757
rxn10232_c0,0.061757,0.061757
rxn10233_c0,0.061757,0.061757
rxn10253_c0,-0.051955,-0.051955
rxn10254_c0,-0.051955,-0.051955
rxn10255_c0,0.0,0.0
rxn10256_c0,0.0,0.0
rxn10257_c0,0.0,0.0
rxn10258_c0,0.0,0.0
rxn10259_c0,0.185272,0.185272
rxn10260_c0,0.185272,0.185272
rxn10265_c0,0.185272,0.185272
rxn10266_c0,0.185272,0.185272
rxn10273_c0,0.051955,0.051955
rxn10274_c0,0.051955,0.051955
rxn10275_c0,0.051955,0.051955
rxn10282_c0,0.051955,0.051955
rxn10283_c0,0.051955,0.051955
rxn10284_c0,0.051955,0.051955
rxn10291_c0,0.051955,0.051955
rxn10292_c0,0.051955,0.051955
rxn10293_c0,0.051955,0.051955
rxn10300_c0,0.012989,0.012989
rxn10301_c0,0.012989,0.012989
rxn10302_c0,0.012989,0.012989
rxn10309_c0,0.012989,0.012989
rxn10310_c0,0.012989,0.012989
rxn10311_c0,0.012989,0.012989
rxn10318_c0,0.012989,0.012989
rxn10319_c0,0.012989,0.012989
rxn10320_c0,0.012989,0.012989
rxn10336_c0,0.061757,0.061757
rxn10337_c0,0.061757,0.061757
rxn10338_c0,0.061757,0.061757
rxn10449_c0,0.015802,0.015802
rxn10473_c0,-0.057101,-0.057101
rxn10474_c0,-0.041298,-0.041298
rxn10482_c0,-0.007901,-0.007901
rxn10571_c0,0.057101,0.057101
rxn10577_c0,-188.010109,-188.010109
rxn10609_c0,-0.015802,-0.015802
rxn10954_c0,-0.896953,-0.896953
rxn11946_c0,0.057101,0.057101
rxn12008_c0,-0.184291,-0.184291
rxn12224_c0,0.057101,0.057101
rxn12225_c0,0.02855,0.02855
rxn12510_c0,0.0,0.0
rxn12552_c0,0.424966,0.424966
rxn12555_c0,0.894083,0.894083
rxn12558_c0,2.537609,2.537609
rxn12568_c0,0.945307,0.945307
rxn12576_c0,1.158088,1.158088
rxn12633_c0,0.0,0.0
rxn12634_c0,0.0,0.0
rxn12635_c0,0.424966,0.424966
rxn12636_c0,0.0,0.0
rxn12637_c0,0.0,0.0
rxn12638_c0,1.158088,1.158088
rxn12639_c0,0.945307,0.945307
rxn12640_c0,0.0,0.0
rxn12641_c0,0.0,0.0
rxn12642_c0,0.0,0.0
rxn12643_c0,2.537609,2.537609
rxn12644_c0,0.0,0.0
rxn12645_c0,0.0,0.0
rxn12646_c0,0.894083,0.894083
rxn12647_c0,0.035278,0.035278
rxn12648_c0,0.071185,0.071185
rxn12663_c0,-0.304953,-0.304953
rxn12664_c0,0.216185,0.216185
rxn12844_c0,0.0,0.0
rxn12845_c0,0.0,0.0
rxn12846_c0,0.0,0.0
rxn12847_c0,0.0,0.0
rxn13360_c0,-0.114201,-0.114201
rxn13477_c0,-0.031894,-0.031894
rxn13661_c0,-0.216185,-0.216185
rxn13781_c0,0.114201,0.114201
rxn13782_c0,7.191831,7.191831
rxn13783_c0,7.191831,7.191831
rxn13784_c0,7.191831,7.191831
rxn13918_c0,-0.057101,-0.057101
rxn14012_c0,0.012989,0.012989
