,maximum,minimum
IR01348,-0.0,0.0
IR01353,0.0,0.0
IR01357,0.354081,0.354081
IR01409,5.1e-05,5.1e-05
IR01420,-0.0,0.0
IR01425,0.0,0.0
IR01443,-0.0,0.0
IR01445,-0.0,0.0
IR01460,0.0,0.0
IR01474,0.0,0.0
IR01485,0.0,0.0
IR01516,0.0,0.0
IR01527,0.483308,0.302391
IR01534,-0.0,0.0
IR01542,0.0,0.0
IR01547,0.0,0.0
IR01556,0.0,0.0
IR01558,0.0,0.0
IR01570,-0.0,0.0
IR01582,0.304631,0.304631
IR01611,0.023778,0.023778
IR01614,0.023778,0.023778
IR01689,0.0,0.0
IR01705,0.0,0.0
IR01725,-0.0,0.0
IR01726,-0.0,0.0
IR01734,0.043076,0.043076
IR01735,-0.0,0.0
IR01746,0.354081,0.354081
IR01758,-0.0,0.0
IR01775,0.0,0.0
IR01792,0.0,0.0
IR01797,-0.0,0.0
IR01798,-0.0,0.0
IR01804,-0.0,0.0
IR01805,0.0,0.0
IR01809,0.0,0.0
IR01814,0.023778,0.023778
IR01815,0.0,0.0
IR01816,0.0,0.0
IR01826,0.0,0.0
IR01831,0.0,0.0
IR01832,0.0,0.0
IR01834,0.0,0.0
IR01841,0.0,0.0
IR01862,0.0,0.0
IR01869,5.1e-05,5.1e-05
IR01870,0.0,0.0
IR01879,0.0,0.0
IR01889,0.0,0.0
IR01905,6.294596,0.0
IR01932,0.036184,0.036184
IR01933,0.036184,0.036184
IR01996,0.077536,0.077536
IR02007,0.0,0.0
IR02019,-0.0,0.0
IR02020,0.043076,0.043076
IR02023,0.046522,0.046522
IR02024,0.046522,0.046522
IR02047,0.0,0.0
IR02048,0.0,0.0
IR02087,0.0,0.0
IR02156,0.0,0.0
IR02208,0.0,0.0
IR02216,0.0,0.0
IR02224,0.0,0.0
IR02225,0.0,0.0
IR02232,0.0,0.0
IR02236,0.0,0.0
IR02264,0.077536,0.077536
IR02265,0.077536,0.077536
IR02277,-0.0,0.0
IR02286,0.0,0.0
IR02300,-0.0,0.0
IR02305,0.030153,0.030153
IR02308,0.0,0.0
IR02335,-0.0,0.0
IR02345,0.411724,0.411724
IR02352,-0.0,0.0
IR02357,-0.0,0.0
IR02358,0.0,0.0
IR02361,5.1e-05,5.1e-05
IR02386,0.0,0.0
IR02389,0.0,0.0
IR02407,0.900985,0.0
IR02415,0.0,0.0
IR02434,0.304631,0.304631
IR02457,0.0,0.0
IR02466,-0.0,0.0
IR02475,0.715106,0.715106
IR02477,0.0,0.0
IR02494,0.007237,0.007237
IR02503,0.0,0.0
IR02504,0.0,0.0
IR02509,0.014473,0.014473
IR02511,0.0,0.0
IR02521,0.007237,0.007237
IR02524,0.007237,0.007237
IR02525,0.007237,0.007237
IR02526,0.0,0.0
IR02552,0.0,0.0
IR02596,0.0,0.0
IR02601,0.0,0.0
IR02602,-0.0,0.0
IR02603,0.0,0.0
IR02605,0.0,0.0
IR02606,0.0,0.0
IR02607,0.0,0.0
IR02613,0.0,0.0
IR02614,0.0,0.0
IR02615,0.0,0.0
IR02616,0.023778,0.023778
IR02617,0.0,0.0
IR02623,0.007237,0.007237
IR02630,0.0,0.0
IR02640,0.0,0.0
IR02664,0.02171,0.02171
IR02665,0.0,0.0
IR02666,0.0,0.0
IR02667,0.0,0.0
IR02668,38.023336,0.0
IR02681,0.0,0.0
IR02684,0.0,0.0
IR02688,0.0,0.0
IR02690,0.0,0.0
IR02691,0.0,0.0
IR02695,0.0,0.0
IR02733,0.0,0.0
IR02744,0.0,0.0
IR02745,0.0,0.0
IR02774,0.0,0.0
IR02782,0.062029,0.062029
IR02961,0.043076,0.043076
IR02979,0.0,0.0
IR03012,0.0,0.0
IR03020,0.0,0.0
IR03021,-0.0,0.0
IR03022,0.0,0.0
IR03023,0.0,0.0
IR03024,-0.0,0.0
IR03030,0.02171,0.02171
IR03031,0.02171,0.02171
IR03032,0.02171,0.02171
IR03033,0.02171,0.02171
IR03226,0.0,0.0
IR03227,0.0,0.0
IR03345,0.0,0.0
IR03386,0.0,0.0
IR03387,0.0,0.0
IR03420,0.0,0.0
IR03486,0.0,0.0
IR03493,0.0,0.0
IR03497,0.0,0.0
IR03500,0.030153,0.030153
IR03504,-0.0,0.0
IR03505,-0.0,0.0
IR03510,0.200783,0.200783
IR03518,0.0,0.0
IR03520,-0.0,0.0
IR03527,16.29364,9.999044
IR03534,-0.0,0.0
IR03535,-0.0,0.0
IR03538,-0.0,0.0
IR03552,0.180918,0.0
IR03559,0.043076,0.0
IR03560,-0.0,0.0
IR03564,0.0,0.0
IR03569,-0.0,0.0
IR03570,0.280853,0.280853
IR03576,-0.0,0.0
IR03577,-0.0,0.0
IR03583,0.0,0.0
IR03586,0.239854,0.0
IR03590,0.249407,0.249407
IR03599,0.0,0.0
IR03607,-0.0,0.0
IR03609,-0.0,0.0
IR03610,0.077536,0.077536
IR03617,0.0,0.0
IR03618,-0.0,0.0
IR03622,0.125781,0.125781
IR03632,-0.0,0.0
IR03645,0.0,0.0
IR03646,0.0,0.0
IR03648,0.271462,0.271462
IR03651,0.030153,0.030153
IR03667,0.0,0.0
IR03677,0.0,0.0
IR03690,1.41405,1.41405
IR03694,0.0,0.0
IR03695,0.0,0.0
IR03708,0.0,0.0
IR03716,0.0,0.0
IR03724,0.0,0.0
IR03761,-0.0,0.0
IR03762,0.0,0.0
IR03777,-0.0,0.0
IR03784,0.030153,0.030153
IR03796,-0.0,0.0
IR03797,0.242085,0.242085
IR03809,0.0,0.0
IR03821,0.0,0.0
IR03823,0.304631,0.304631
IR03879,0.077536,0.077536
IR03881,5.1e-05,5.1e-05
IR03952,0.0,0.0
IR03959,0.0,0.0
IR03961,0.0,0.0
IR03964,0.0,0.0
IR03994,0.0,0.0
IR04010,0.411724,0.411724
IR04028,0.0,0.0
IR04030,0.0,0.0
IR04043,0.0,0.0
IR04044,0.023778,0.023778
IR04050,0.043076,0.043076
IR04052,0.077536,0.077536
IR04056,0.237777,0.237777
IR04100,0.0,0.0
IR04106,0.0,0.0
IR04107,0.0,0.0
IR04157,0.0,0.0
IR04162,0.0,0.0
IR04164,0.0,0.0
IR04165,0.0,0.0
IR04167,0.043076,0.0
IR04169,0.043076,0.0
IR04171,0.0,0.0
IR04172,0.0,0.0
IR04173,0.0,0.0
IR04182,-0.0,0.0
IR04184,0.0,0.0
IR04238,0.030153,0.030153
IR04240,0.030153,0.030153
IR04241,0.030153,0.030153
IR04244,0.023778,0.023778
IR04256,0.014473,0.014473
IR04257,0.014473,0.014473
IR04258,0.007237,0.007237
IR04261,0.007237,0.007237
IR04268,0.007237,0.007237
IR04284,-0.0,0.0
IR04285,-0.0,0.0
IR04287,0.0,0.0
IR04289,0.0,0.0
IR04295,9e-06,9e-06
IR04297,9e-06,9e-06
IR04298,1.7e-05,1.7e-05
IR04300,0.0,0.0
IR04302,0.200783,0.200783
IR04310,0.132673,0.132673
IR04311,-0.0,0.0
IR04315,-0.0,0.0
IR04318,0.124869,0.0
IR04322,-0.0,0.0
IR04340,0.021279,0.021279
IR04341,0.021882,0.021882
IR04342,0.021279,0.021279
IR04343,0.021882,0.021882
IR04362,-0.0,0.0
IR04363,-0.0,0.0
IR04366,0.0,0.0
IR04369,0.287107,0.287107
IR04375,0.513547,0.513547
IR04387,0.952883,0.952883
IR04458,-0.0,0.0
IR04473,0.0,0.0
IR04559,6.344965,0.0
IR04564,7.275514,7.275514
IR04615,6.337672,0.043076
IR04850,0.075002,0.075002
IR04855,0.0,0.0
IR04882,-0.0,0.0
IR04931,0.0,0.0
IR04953,0.0,0.0
IR04959,-0.0,0.0
IR04962,-0.0,0.0
IR05024,0.0,0.0
IR05071,0.411724,0.411724
IR05143,0.368727,0.368727
IR05151,0.168856,0.168856
IR05211,-0.0,0.0
IR05334,0.151626,0.0
IR05396,0.0,0.0
IR05416,0.0,0.0
IR05500,0.062029,0.062029
IR05519,-0.0,0.0
IR05590,-0.0,0.0
IR05641,0.0,0.0
IR05850,0.0,0.0
IR06045,-0.0,0.0
IR06190,0.023778,0.023778
IR06237,0.036184,0.036184
IR06257,0.0,0.0
IR06307,0.002352,0.002352
IR06374,9e-06,9e-06
IR06463,0.0,0.0
IR06714,0.304631,0.304631
IR06719,-0.0,0.0
IR06768,0.002352,0.002352
IR06875,0.077536,0.077536
IR06958,0.0,0.0
IR07019,0.0,0.0
IR07023,0.0,0.0
IR07060,0.0,0.0
IR07064,0.0,0.0
IR07449,-0.0,0.0
IR07876,0.030153,0.030153
IR07898,6.344965,0.0
IR07938,0.0,0.0
IR07961,0.48926,0.48926
IR07969,0.0,0.0
IR08155,0.368727,0.368727
IR08208,0.0,0.0
IR08425,0.043076,0.043076
IR08428,0.043076,0.0
IR08432,0.715106,0.715106
IR08488,0.0,0.0
IR08557,0.0,0.0
IR08596,22.158965,22.158965
IR08605,19.011668,0.0
IR08640,-0.0,0.0
IR08641,-0.0,0.0
IR08659,0.0,0.0
IR08663,0.0,0.0
IR08699,0.0,0.0
IR08708,0.200783,0.200783
IR08709,0.0,0.0
IR08710,0.0,0.0
IR08711,0.0,-0.0
IR08712,0.0,0.0
IR08738,0.0,0.0
IR08746,-0.0,0.0
IR08747,0.0,0.0
IR08752,0.0,0.0
IR08753,0.0,0.0
IR08754,0.0,-0.0
IR08755,0.0,-0.0
IR08758,10.0,0.0
IR08762,-0.0,0.0
IR08767,0.0,-0.0
IR08770,0.0,0.0
IR08771,0.0,0.0
IR08789,0.0,-0.0
IR08798,-0.0,0.0
IR08799,-0.0,0.0
IR08815,-0.0,0.0
IR08816,0.0,0.0
IR08823,-0.0,0.0
IR08824,-0.0,0.0
IR08829,0.0,0.0
IR08831,-0.0,0.0
IR08833,0.0,0.0
IR08840,0.0,0.0
IR08872,0.0,0.0
IR08876,-0.0,0.0
IR08894,0.237777,0.237777
IR08910,0.0,0.0
IR08911,-0.0,0.0
IR08913,0.043076,0.0
IR08915,0.0,0.0
IR08920,0.237777,0.237777
IR08933,0.0,0.0
IR08934,0.060306,0.060306
IR08937,0.000289,0.000289
IR08941,0.000622,0.000622
IR08944,9e-06,9e-06
IR08951,0.001956,0.001956
IR08973,0.000111,0.000111
IR08975,0.000289,0.000289
IR08984,13.0,13.0
IR09304,10.0,10.0
IR09305,10.0,10.0
IR09306,10.0,0.0
IR09308,10.0,0.0
IR09309,10.0,0.0
IR09315,-0.0,0.0
IR09363,0.0,0.0
IR09375,1.7e-05,1.7e-05
IR09380,0.0,0.0
IR09592,-0.0,0.0
IR09593,10.0,0.0
IR09620,0.276804,0.276804
IR09621,0.276804,0.276804
IR09622,0.132106,0.132106
IR09624,0.124869,0.0
IR09629,0.132106,0.132106
IR09630,0.132106,0.132106
IR09631,0.276804,0.276804
IR09633,0.276804,0.276804
IR09638,0.132106,0.132106
IR09641,-0.0,0.0
IR09642,0.276804,0.276804
IR09644,0.095922,0.095922
IR09645,0.276804,0.276804
IR09648,0.132106,0.132106
IR09650,0.276804,0.276804
IR09651,0.095922,0.095922
IR09652,0.276804,0.276804
IR09653,0.124869,0.0
IR09655,0.276804,0.276804
IR09658,0.276804,0.276804
IR09659,0.276804,0.276804
IR09662,0.276804,0.276804
IR09666,0.132106,0.132106
IR09680,0.084018,0.084018
IR09681,0.084018,0.084018
IR09682,0.084018,0.084018
IR09683,0.084018,0.084018
IR09684,-0.0,0.0
IR09685,-0.0,0.0
IR09686,0.0,0.0
IR09687,0.0,0.0
IR09688,0.144698,0.144698
IR09689,0.144698,0.144698
IR09690,0.144698,0.144698
IR09691,0.144698,0.144698
IR09692,0.144698,0.144698
IR09693,0.144698,0.144698
IR09694,0.144698,0.144698
IR09695,0.144698,0.144698
IR09696,0.144698,0.144698
IR09697,0.133029,0.133029
IR09698,0.133029,0.133029
IR09699,0.133029,0.133029
IR09700,0.133029,0.133029
IR09701,0.116692,0.116692
IR09702,0.116692,0.116692
IR09703,0.116692,0.116692
IR09704,0.116692,0.116692
IR09729,0.0,0.0
IR09733,0.0,-0.0
IR09737,0.0,0.0
IR09739,0.0,0.0
IR09740,0.0,0.0
IR09745,0.0,0.0
IR09746,-0.0,0.0
IR09885,1e-06,1e-06
IR09886,8.6e-05,8.6e-05
IR10114,0.002334,0.002334
IR10115,19.011668,0.0
RR00079,7.145715,-999984.6134
RR00082,0.0,-0.0
RR00098,0.0,0.0
RR00099,0.0,0.0
RR00109,0.326685,0.326685
RR00111,0.302477,0.302477
RR00124,-0.491751,-0.491751
RR00126,0.023778,0.023778
RR00129,0.0,0.0
RR00131,7.275514,0.980918
RR00142,0.0,0.0
RR00146,0.017058,0.017058
RR00147,0.0,0.0
RR00170,0.467378,0.467378
RR00171,0.239854,0.239854
RR00173,-0.0,0.0
RR00179,999999.0,7.240885
RR00181,2.482095,-10.157466
RR00191,-2.447467,-999994.358208
RR00214,0.047555,0.047555
RR00216,0.304633,-5.989963
RR00219,6.294594,6.294594
RR00220,0.0,0.0
RR00221,0.0,0.0
RR00223,0.0,0.0
RR00228,-0.0,0.0
RR00237,0.0,0.0
RR00268,0.152875,0.152875
RR00311,0.145466,0.145466
RR00338,0.0,0.0
RR00362,7.113089,7.113089
RR00364,0.023778,0.023778
RR00397,0.0,-0.151626
RR00405,0.0,0.0
RR00417,0.043076,0.043076
RR00420,0.0,0.0
RR00432,-0.112858,-0.112858
RR00438,1.710521,1.710521
RR00446,-0.0,0.0
RR00448,0.0,-38.023336
RR00464,-0.149731,-0.149731
RR00465,0.0,0.0
RR00508,0.0,0.0
RR00511,0.0,0.0
RR00519,-0.142236,-0.142236
RR00529,-0.200783,-0.200783
RR00540,0.0,0.0
RR00546,0.0,0.0
RR00563,0.0,0.0
RR00579,0.0,0.0
RR00581,0.0,0.0
RR00592,-0.064355,-0.064355
RR00598,-1.002148,-1.002148
RR00617,-0.0,0.0
RR00643,0.0,0.0
RR00645,0.0,0.0
RR00652,0.144588,0.144588
RR00674,0.839749,0.839749
RR00681,-1.144397,-1.144397
RR00685,8.438433,8.438433
RR00689,0.071161,0.071161
RR00690,0.0,0.0
RR00693,-0.077536,-0.077536
RR00695,-0.046522,-0.046522
RR00703,-7.19781,-999998.956924
RR00704,0.249407,0.249407
RR00706,0.242085,0.242085
RR00708,-0.368727,-0.368727
RR00733,0.0,0.0
RR00739,0.0,0.0
RR00771,0.900985,0.900985
RR00772,0.089023,0.089023
RR00779,0.0,-0.0
RR00795,0.0,-0.180918
RR00812,0.0,0.0
RR00818,7.275514,7.275514
RR00823,0.043076,0.043076
RR00827,0.0,0.0
RR00833,0.0,0.0
RR00853,0.0,0.0
RR00910,0.0,0.0
RR00931,6.294596,0.0
RR00941,0.0,0.0
RR00942,0.0,0.0
RR00952,0.0,0.0
RR00987,-0.571182,-0.571182
RR00989,0.125781,0.125781
RR01014,0.0,0.0
RR01016,0.0,0.0
RR01018,0.282921,0.282921
RR01038,0.021882,0.021882
RR01048,-0.271462,-0.271462
RR01070,0.0,0.0
RR01071,-7.275514,-7.275514
RR01103,-0.271462,-0.271462
RR01145,0.0,0.0
RR01147,0.0,0.0
RR01150,0.021279,0.021279
RR01151,0.021279,0.021279
RR01155,-0.021279,-0.021279
RR01180,0.0,-0.239854
RR01210,-0.237777,-0.237777
RR01237,0.0,0.0
RR01269,0.0,0.0
RR01271,0.483308,0.302391
RR01272,-0.302391,-0.483308
RR01284,-0.0,0.0
RR01290,0.021882,0.021882
RR01292,0.0,0.0
RR01295,-0.0,-0.0
RR01300,0.0,0.0
RR01349,0.0,0.0
RR01358,-0.354081,-0.354081
RR01374,0.0,0.0
RR01408,-5.1e-05,-5.1e-05
RR01452,0.0,0.0
RR01486,0.0,0.0
RR01487,0.0,0.0
RR01488,0.0,-6.294596
RR01489,0.0,0.0
RR01573,0.046522,0.046522
RR01583,0.304631,0.304631
RR01593,0.0,0.0
RR01594,0.0,-0.0
RR01605,0.0,0.0
RR01720,0.0,0.0
RR01747,0.354081,0.354081
RR01849,-0.077536,-0.077536
RR01873,0.276804,0.276804
RR01898,0.0,0.0
RR01902,0.0,-0.180918
RR01903,0.180918,0.0
RR01928,0.0,0.0
RR01974,0.0,0.0
RR01988,-0.302391,-0.483308
RR01999,0.354081,0.354081
RR02006,0.0,0.0
RR02032,0.0,0.0
RR02085,0.0,0.0
RR02157,0.0,0.0
RR02215,-0.0,0.0
RR02222,0.368727,0.368727
RR02237,0.0,0.0
RR02244,-0.368727,-0.368727
RR02299,0.0,0.0
RR02306,0.411724,0.411724
RR02311,0.0,0.0
RR02322,0.0,0.0
RR02325,-1.325344,-1.325344
RR02327,0.0,0.0
RR02333,0.0,0.0
RR02341,-0.0,0.0
RR02346,-0.411724,-0.411724
RR02347,0.0,0.0
RR02374,0.0,0.0
RR02393,-0.0,-0.0
RR02406,0.411724,-0.48926
RR02442,0.0,0.0
RR02464,0.030153,0.030153
RR02467,0.0,-0.0
RR02468,0.368727,0.368727
RR02474,-0.715106,-0.715106
RR02499,0.411724,0.411724
RR02500,0.48926,0.48926
RR02510,0.411724,0.411724
RR02629,0.0,0.0
RR03001,8.58595,8.58595
RR03004,0.0,0.0
RR03016,0.023778,0.023778
RR03017,0.0,0.0
RR03018,0.0,0.0
RR03019,0.023778,0.023778
RR03047,0.0,0.0
RR03159,0.0,0.0
RR03160,0.0,0.0
RR03162,0.0,0.0
RR03164,0.0,0.0
RR03182,0.0,0.0
RR03255,0.0,0.0
RR03487,0.0,0.0
RR03512,-0.030153,-0.030153
RR03514,0.0,0.0
RR03546,0.0,0.0
RR03549,0.140254,0.140254
RR03551,0.276804,0.276804
RR03554,0.0,0.0
RR03555,0.0,0.0
RR03582,0.0,-0.0
RR03588,0.239854,0.0
RR03591,0.021279,0.021279
RR03636,0.0,0.0
RR03641,0.0,0.0
RR03649,0.242085,0.242085
RR03658,-0.346328,-0.346328
RR03664,0.0,0.0
RR03675,-8.438433,-8.438433
RR03676,1.325344,1.325344
RR03681,-7.113089,-7.113089
RR03691,0.23347,0.23347
RR03692,-0.036184,-0.036184
RR03698,0.0,0.0
RR03757,0.0,-0.0
RR03769,-0.304631,-0.304631
RR03774,0.0,0.0
RR03815,-0.276804,-0.276804
RR03816,0.0,0.0
RR03822,-0.875813,-0.875813
RR03830,0.0,0.0
RR03873,0.002352,0.002352
RR03886,0.0,0.0
RR03894,5.1e-05,5.1e-05
RR03900,0.0,0.0
RR03941,0.0,0.0
RR04012,-0.304631,-0.304631
RR04042,0.0,0.0
RR04084,0.0,0.0
RR04085,0.0,0.0
RR04086,0.0,0.0
RR04087,0.0,0.0
RR04088,0.0,0.0
RR04089,0.0,0.0
RR04090,0.0,0.0
RR04091,0.0,0.0
RR04092,0.0,0.0
RR04093,0.0,0.0
RR04094,0.0,0.0
RR04095,0.0,0.0
RR04096,0.0,0.0
RR04118,0.0,0.0
RR04152,0.0,0.0
RR04161,0.0,0.0
RR04170,0.0,0.0
RR04183,-0.0,0.0
RR04185,0.715106,0.715106
RR04305,-6.462451,-999998.402483
RR04316,1.710521,1.710521
RR04368,6.294594,6.294594
RR04371,0.0,0.0
RR08593,58.73749,58.73749
RR08622,0.0,0.0
RR08624,0.0,-0.0
RR08634,0.0,0.0
RR08636,0.0,0.0
RR08638,0.0,0.0
RR08670,22.326025,22.326025
RR08672,-24.113784,-24.113784
RR08674,-56.77742,-56.77742
RR08678,9.27716,9.27716
RR08685,0.0,-0.0
RR08702,0.0,-0.0
RR08704,0.0,0.0
RR08706,0.0,-0.0
RR08720,0.0,0.0
RR08734,0.0,-0.0
RR08739,0.0,0.0
RR08763,0.0,0.0
RR08772,0.0,0.0
RR08776,0.0,0.0
RR08812,0.785386,0.785386
RR08819,0.0,0.0
RR08821,0.0,0.0
RR08834,0.0,-0.0
RR08841,0.0,-0.0
RR08843,0.0,0.0
RR08847,0.0,0.0
RR08868,0.0,0.0
RR08879,2.141112,2.141112
RR08885,0.023778,0.023778
RR08916,4.192616,-8.446945
RR08939,-0.149731,-0.149731
RR08942,0.000622,0.000622
RR08952,0.002001,0.002001
RR08976,0.002623,0.002623
RR09005,0.0,0.0
RR09712,0.0,0.0
RR09715,0.0,0.0
RR09730,-0.276804,-0.276804
RR09735,0.0,-0.0
RR09741,0.0,0.0
RR09743,0.0,-0.0
RR10070,0.0,-0.0
