,maximum,minimum
ACN23ACNGALGBSIDEtgam,0.0,0.0
ACNACNGAL14ACGLCGALGLUSIDEteam,-0.0,0.0
ACNACNGAL14ACGLCGALGLUSIDEtgam,0.0,0.0
ACNACNGALGBSIDEteam,0.0,0.0
ACNACNGALGBSIDEtgam,0.0,0.0
ACNAM9PL2am,-0.0,0.0
ACNAM9PLam,-0.0,0.0
ACNAMPHam,-0.0,0.0
ACNAMltam,-0.0,0.0
ACNAMtnam,-0.0,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEteam,-0.0,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtgam,0.0,-0.0
ACNMLram,-0.0,0.0
ACOAD10mam,0.0,0.0
ACOAD1fmam,0.0,0.0
ACOAD8mam,-0.0,0.0
ACOAD9mam,-0.0,0.0
ACOAHiam,-0.0,0.0
ACOAO7pam,-0.0,0.0
ACOATAam,0.0,0.0
ACODAam,0.0,0.0
ACODAmt,-0.0,0.0
ACONTam,-0.0,0.0
ACONTmam,-0.020627,-0.020627
ACONTmt,0.053906,0.031214
ACOTAmt,-0.00038,-0.000815
ACOX22xam,0.0,0.0
ACOX2xam,0.0,0.0
ACP1_FMN_mt,-0.0,-0.0
ACP1_LSQBKT_FMN_RSQBKT_am,-0.0,-0.0
ACPS1mt,0.0,0.0
ACRNtmam,-0.0,0.0
ACS2am,-0.0,0.0
ACS2mt,-0.0,0.0
ACSam,-0.0,0.0
ACSmam,-0.0,0.0
ACSmt,-0.0,0.0
ACTLMOam,-0.0,0.0
ACTNMOam,-0.0,0.0
ACYPam,-0.0,0.0
ACYSBMNtmt,-0.0,0.0
ACt2mam,-0.0,0.0
ACt2ram,-0.0,0.0
ACtgam,-0.0,0.0
ADAam,-0.0,0.0
ADAeam,-0.0,0.0
ADAmt,-0.0,0.0
ADCLmt,-0.0,0.0
ADCPS1mt,-0.0,0.0
ADCPS2mt,0.0,0.0
ADCSmt,-0.0,0.0
ADCYRSmt,-0.0,0.0
ADCimam,0.079939,0.079939
ADEtam,0.0,0.0
ADEtlam,0.0,0.0
ADHAPtxam,0.0,0.0
ADK1am,1000.0,-999.962382
ADK1mam,1000.0,-1000.0
ADK1mt,1000.0,-1000.0
ADK2mt,1000.0,0.0
ADK3am,1000.0,-999.962382
ADK3mam,1000.0,-1000.0
ADK3mt,1000.0,-1000.0
ADK4mt,1000.0,-1000.0
ADKdam,-0.0,0.0
ADMDCam,0.0,0.0
ADMDCrmt,0.0,0.0
ADNCYCam,-0.0,0.0
ADNCYCmt,0.0,0.0
ADNK1am,0.002198,0.002198
ADNK1mam,-0.0,0.0
ADNK1mt,0.000147,0.0
ADNK3mt,0.000147,0.0
ADNK4mt,0.000147,0.0
ADNt4am,1000.0,0.0
ADNt5am,1000.0,0.0
ADNtam,0.0,-1000.0
ADNtlam,0.0,0.0
ADNtmam,-0.0,0.0
ADOCBIKmt,0.0,0.0
ADOCBLSmt,0.0,0.0
ADPGLCam,0.0,0.0
ADPMANam,0.0,0.0
ADPRDPam,-0.0,0.0
ADPRDPmam,0.0,0.0
ADPRIBtam,0.0,0.0
ADPTam,-0.0,0.0
ADPTmt,5.7e-05,5.7e-05
ADPtxam,-0.007837,-0.007837
ADRNCOAtxam,0.0,0.0
ADRNCPT1am,-0.0,0.0
ADRNCPT2am,-0.0,0.0
ADRNCRNtam,-0.0,0.0
ADRNLPVESSECam,-0.0,0.0
ADRNtam,1000.0,-1000.0
ADSELKam,0.0,0.0
ADSKam,-0.0,0.0
ADSKmt,0.000182,0.000182
ADSL1am,0.001459,0.001459
ADSL1rmt,0.000422,0.000422
ADSL2am,0.002679,0.002679
ADSL2rmt,0.00081,0.00081
ADSSam,0.001459,0.001459
ADSSmt,0.000422,0.000422
AFEmt,0.0,0.0
AFLATOXINteam,-0.0,0.0
AFTAmt,0.0,0.0
AG13T10gam,-0.0,0.0
AG13T11gam,-0.0,0.0
AG13T12gam,-0.0,0.0
AG13T13gam,-0.0,0.0
AG13T14gam,-0.0,0.0
AG13T15gam,-0.0,0.0
AG13T16gam,0.0,0.0
AG13T17gam,0.0,0.0
AG13T18gam,0.0,0.0
AG13T1gam,-0.0,0.0
AG13T2gam,-0.0,0.0
AG13T3gam,-0.0,0.0
AG13T4gam,-0.0,0.0
AG13T5gam,-0.0,0.0
AG13T6gam,-0.0,0.0
AG13T7gam,-0.0,0.0
AG13T8gam,-0.0,0.0
AG13T9gam,-0.0,-0.0
AGDCmt,0.0,0.0
AGLPCam,0.0,0.0
AGLPEDam,0.0,0.0
AGLPETam,0.0,0.0
AGLPHam,0.0,0.0
AGLPRam,0.0,0.0
AGLPTam,0.0,0.0
AGMTmam,0.0,0.0
AGMTmt,0.0,0.0
AGPAT160190mt,6.5e-05,6.5e-05
AGPAT160mt,2.8e-05,2.8e-05
AGPAT190mt,1.9e-05,1.9e-05
AGPAT1am,505.142411,0.011513
AGPRimam,0.0,0.0
AGPRmt,-0.00038,-0.000815
AGPSxam,0.0,0.0
AGPexam,0.0,0.0
AHANDROSTANGLCteam,0.0,0.0
AHANDROSTANGLCtram,0.0,0.0
AHCYSNSmt,0.0,0.0
AHCYStnam,0.0,0.0
AHCYStram,-0.002645,-0.002645
AHCam,0.002645,0.002645
AHCmt,0.000204,0.000204
AHEXASE2lyam,-0.0,0.0
AHEXASElyam,0.0,0.0
AHMMPSmt,0.0,-0.0
AICART2mt,1000.0,-999.999062
AICARTam,0.002679,0.002679
AICARTmt,1000.0,-999.999062
AIRC2mt,0.0,0.0
AIRC3mt,0.0,-0.0
AIRCram,0.002679,0.002679
AIRCrmt,0.00081,0.00081
AK2LGCHOLtam,-0.0,0.0
AKGDbmt,0.0,0.0
AKGDmam,0.050288,0.050288
AKGMALtmam,1000.0,0.027761
AKGt4_3am,0.0,0.0
AKGtpam,0.0,0.0
AKR1C41am,0.0,0.0
AKR1C42am,0.0,0.0
ALAALADmt,0.0,0.0
ALAALArmt,0.0,0.0
ALAASNNaExam,1000.0,0.0
ALACYSNaExam,1000.0,0.0
ALADGLNexRam,1000.0,-1000.0
ALADGLYexRam,1000.0,-1000.0
ALAD_Lmt,999.988861,0.0
ALAGLNNaExam,1000.0,0.0
ALAGLNexRam,1000.0,-1000.0
ALAGLYexRam,1000.0,-1000.0
ALARam,-0.0,0.0
ALARmt,0.0,0.0
ALASERNaExam,1000.0,0.0
ALASmam,0.0,0.0
ALATA_Lam,-0.008248,-0.008248
ALATA_Lmt,-0.001281,-999.990142
ALATHRNaExam,1000.0,0.0
ALATRSmt,0.0,0.0
ALA_DASH_Btph,0.0,0.0
ALA_DASH_Dtph,0.0,0.0
ALA_DASH_Ltph,0.0,0.0
ALAt2rLam,0.0,0.0
ALAt2ram,1000.0,-1000.0
ALAt2rmt,0.0,-0.0
ALAt4am,1000.0,0.0
ALAtN1am,1000.0,-1000.0
ALCD1am,-0.000435,-0.000435
ALCD21_Dam,1000.0,0.0
ALCD21_Lam,1000.0,0.0
ALCD22_Dam,1000.0,0.0
ALCD22_Lam,1000.0,0.0
ALCD2yfam,0.0,0.0
ALDD19xmt,0.0,0.0
ALDD1mt,0.0,0.0
ALDD20xam,0.0,0.0
ALDD20xmam,0.0,0.0
ALDD21am,0.0,0.0
ALDD2xam,0.0,0.0
ALDD2xmam,0.0,0.0
ALDD2xmt,0.0,0.0
ALDD2yam,0.0,0.0
ALDSTRNteam,0.0,0.0
ALKPam,0.0,0.0
ALOX12Ram,-0.0,0.0
ALOX12am,-0.0,0.0
ALOX15am,-0.0,0.0
ALOX52am,-0.0,0.0
ALOX5am,-0.0,0.0
ALR2am,1000.0,0.0
ALR3am,1000.0,0.0
ALRam,-0.0,0.0
AM6SADam,0.0,0.0
AMACR2pam,0.0,0.0
AMACR2ram,0.0,0.0
AMACRpam,0.0,0.0
AMACRram,0.0,0.0
AMANKam,-0.0,0.0
AMAOTrmt,0.0,0.0
AMCOXOam,0.0,0.0
AMETram,0.002645,0.002645
AMETt2mam,-0.0,-0.0
AMETtnam,0.0,0.0
AMID4mt,0.0,0.0
AMMQT6mt,0.0,0.0
AMMQT8_2mt,0.0,0.0
AMMQT8mt,0.0,-0.0
AMPDAam,-0.0,0.0
AMPTASECGam,-0.0,0.0
AMPTASECGeam,-0.0,0.0
AMPTASECGmt,0.0,0.0
AMPtpam,0.0,0.0
AMPtram,0.0,0.0
AMY1eam,0.0,0.0
AMY2eam,0.0,0.0
ANDRSTRNGLCteam,-0.0,0.0
ANDRSTRNGLCtram,0.0,0.0
ANDRSTRNteam,0.0,0.0
ANDRSTRNtram,0.0,0.0
ANPRTmt,6.3e-05,6.3e-05
ANSmt,6.3e-05,6.3e-05
AOXSrmt,0.0,0.0
AP4AH1am,0.0,0.0
APAT2rmam,0.0,0.0
APATrmt,0.0,0.0
APRAURmt,0.0,0.0
APRTO2am,0.0,0.0
AQCOBALtam,0.0,0.0
ARABFmt,0.0,0.0
ARABImt,0.0,-0.0
ARABRam,0.0,0.0
ARAB_DASH_Ltam,0.0,0.0
ARAB_DASH_Ltph,0.0,0.0
ARACHCOAtxam,0.0,0.0
ARACHCPT1am,0.0,0.0
ARACHCPT2am,0.0,0.0
ARACHCRNtam,0.0,0.0
ARACHDCOAtxam,0.0,0.0
ARACHDt2am,1000.0,-1000.0
ARACHDtram,-0.0,0.0
ARACHTAmt,1e-06,1e-06
ARACHtam,1000.0,-1000.0
ARAImt,0.0,0.0
ARB_Dabcmt,0.0,0.0
ARBabcmt,0.0,0.0
ARBt2rmt,0.0,-0.0
ARGDCmam,0.0,0.0
ARGDCmt,0.0,0.0
ARGDrmt,-0.00038,-0.00038
ARGLYSexam,0.016261,0.0
ARGNam,0.009486,0.0
ARGNmam,0.009486,0.0
ARGSLam,0.030061,0.030061
ARGSLmt,0.0,0.0
ARGSSam,0.030061,0.030061
ARGSSmt,0.0,0.0
ARG_DASH_Ltph,0.0,0.0
ARGt4am,0.016261,0.0
ARGt5rmt,0.0,-0.0
ARGtiDFam,0.016261,0.0
ARGtmam,0.009486,0.0
ARImt,0.0,-0.0
ARSAam,0.0,0.0
ARTCOAL1am,1000.0,0.010635
ARTCOAL2am,1000.0,0.01
ARTCOAL3am,999.999943,0.0
ARTFR11am,999.997623,0.0
ARTFR12am,-0.0,0.0
ARTFR13am,0.002138,0.002138
ARTFR202am,0.0,0.0
ARTFR203am,-0.0,0.0
ARTFR204am,-0.0,0.0
ARTFR205am,0.0,0.0
ARTFR206am,0.0,0.0
ARTFR207am,-0.0,0.0
ARTFR208am,0.0,0.0
ARTFR209am,0.0,0.0
ARTFR210am,0.0,0.0
ARTFR211am,0.0,0.0
ARTFR212am,0.0,0.0
ARTFR213am,0.0,0.0
ARTFR31am,-0.0,0.0
ARTFR32am,0.002138,0.0
ARTFR33am,-0.0,0.0
ARTFR34am,-0.0,0.0
ARTFR41am,-0.0,0.0
ARTFR42am,0.002138,0.0
ARTFR43am,-0.0,0.0
ARTFR44am,-0.0,0.0
ARTFR45am,0.0,0.0
ARTFR46am,-0.0,0.0
ARTFR61am,-0.0,0.0
ARTPLM1am,1000.0,0.002377
ARTPLM1mam,-0.0,0.0
ARTPLM2am,-0.001513,-0.001513
ARTPLM2mam,-0.0,0.0
ARTPLM3am,-5.7e-05,-5.7e-05
ARTPLM3mam,-0.0,0.0
ASADmt,-0.000957,-0.000957
ASAH1am,-0.0,-0.0
ASCBOXam,-0.0,0.0
ASCBt4am,1000.0,-1000.0
ASCBtam,1000.0,-1000.0
ASNALANaExam,1000.0,0.0
ASNCYSNaExam,1000.0,0.0
ASNGLNNaExam,1000.0,0.0
ASNNmam,-0.0,0.0
ASNNmt,0.0,0.0
ASNS1am,0.00448,0.00448
ASNS1mt,0.00015,0.00015
ASNSERNaExam,1000.0,0.0
ASNTHRNaExam,1000.0,0.0
ASN_DASH_Ltph,0.0,0.0
ASNt2rmt,0.0,-0.0
ASNt4am,1000.0,0.0
ASNtN1am,1000.0,-1000.0
ASNtmam,-0.0,0.0
ASP1DCmt,0.0,0.0
ASPCTmt,0.00081,0.00081
ASPCTram,0.002596,0.002596
ASPDt6am,0.0,0.0
ASPDxtam,0.0,0.0
ASPGLUmam,0.108162,0.108162
ASPKmt,0.000957,0.000957
ASPO1mt,0.0,0.0
ASPO5mt,0.0,0.0
ASPTAam,0.061004,0.061004
ASPTAmam,-0.108162,-0.108162
ASPTAmt,-0.00353,-0.00353
ASP_DASH_Ltph,0.0,0.0
ASPt2rmt,0.0,-0.0
ASPt6am,0.0,0.0
ASTmt,0.0,0.0
ATP1teram,0.0,0.0
ATP2teram,0.0,0.0
ATPH1eam,0.0,0.0
ATPH2eam,0.0,0.0
ATPPRTmt,0.000128,0.000128
ATPS1mt,0.0,0.0
ATPS4mam,0.529057,0.529057
ATPS4rmt,0.086344,0.086344
ATPaselam,-0.0,0.0
ATPtmam,1000.0,0.0
ATPtnam,0.163651,0.0
ATPtph,0.0,0.0
ATPtxam,0.007837,0.007837
AVITE1tam,0.0,0.0
AVITE2tam,0.0,0.0
A_MANASEam,0.0,0.0
A_MANASElyam,-0.0,0.0
Asn_DASH_X_DASH_Ser_FSLASH_Thrtram,-0.0,0.0
B3GALT3gam,-0.0,0.0
B3GALT41gam,0.0,0.0
B3GALT42gam,0.0,0.0
B3GALT43gam,0.0,0.0
B3GALT44gam,0.0,0.0
B3GNT11gam,0.0,0.0
B3GNT12gam,0.0,0.0
B3GNT51gam,0.0,0.0
BACCLmt,0.0,0.0
BALAVECSECam,0.0,0.0
BALAt2rmt,0.0,-0.0
BALAtmram,0.0,0.0
BAMPPALDOXam,0.0,0.0
BAMPPALDOXmam,0.0,0.0
BBHOXam,-0.0,0.0
BDHmam,0.0,0.0
BDHmt,-8e-06,-8e-06
BDMT_Lam,-0.0,0.0
BDMT_Uam,-0.0,0.0
BETALDHxam,0.0,0.0
BETALDHxmam,-0.0,0.0
BETALDHxmt,0.0,0.0
BHBtam,0.0,0.0
BHBtmam,0.0,0.0
BILDGLCURtam,-0.0,0.0
BILDGLCURteam,-0.0,0.0
BILDGLCURtram,0.0,0.0
BILGLCURtam,-0.0,0.0
BILGLCURteam,-0.0,0.0
BILGLCURtram,0.0,0.0
BILIREDam,-0.0,0.0
BILIRUBt2am,0.0,-0.0
BILIRUBtram,0.0,-0.0
BIOCYTtnam,0.0,0.0
BMNMSHSmt,0.0,0.0
BMNtmt,0.0,0.0
BMTer_Lam,0.0,0.0
BMTer_Uam,0.0,0.0
BPNT2am,-0.0,0.0
BPNTam,-0.0,0.0
BPNTmt,0.000182,0.000182
BTND1am,0.0,0.0
BTND1nam,0.0,0.0
BTNDeam,0.0,0.0
BTNDmam,0.0,0.0
BTNPLam,0.0,0.0
BTNPLmam,0.0,0.0
BTNt2am,0.0,-1000.0
BTNt2mam,0.0,0.0
BTNt3iam,-0.0,0.0
BTNt4iam,1000.0,0.0
BTNtnam,0.0,0.0
BTS2mt,0.0,0.0
BTS3rmt,0.0,0.0
BUTt2mam,0.0,0.0
BUTt2ram,0.0,0.0
BVITEtam,0.0,0.0
BZtam,0.0,0.0
BZtram,0.0,0.0
B_MANNASElyam,-0.0,0.0
C14STRram,0.000435,0.000435
C160CPT1am,-0.0,0.0
C160CPT2am,-0.0,0.0
C160CRNtam,-0.0,0.0
C161CPT12am,-0.0,0.0
C161CPT1am,-0.0,0.0
C161CPT22am,-0.0,0.0
C161CPT2am,-0.0,0.0
C161CRN2tam,-0.0,0.0
C161CRNtam,-0.0,0.0
C180CPT1am,-0.0,0.0
C180CPT2am,-0.0,0.0
C180CRNtam,-0.0,0.0
C181CPT1am,-0.0,0.0
C181CPT2am,-0.0,0.0
C181CRNtam,-0.0,0.0
C204CPT1am,-0.0,0.0
C204CPT2am,-0.0,0.0
C204CRNtam,-0.0,0.0
C226COAtxam,0.0,0.0
C226CPT1am,-0.0,0.0
C226CPT2am,-0.0,0.0
C226CRNtam,-0.0,0.0
C2M26DCOAHLmam,0.0,0.0
C2M26DCOAHLxam,0.0,0.0
C3STDH1Pram,0.000435,0.0
C3STDH1ram,0.000435,0.0
C3STKR2ram,0.000435,0.000435
C4STMO1ram,0.000435,0.000435
C4STMO2Pram,0.000435,0.0
C4STMO2ram,0.000435,0.0
CA2tph,1.0,0.0
CAATPSam,-0.0,0.0
CAATPSmt,0.0,0.0
CAMPtam,-0.0,0.0
CAT2pam,-0.0,0.0
CATmam,-0.0,0.0
CATmt,0.0,0.0
CATpam,-0.0,0.0
CAt4mt,0.0,-0.0
CAt7ram,1000.0,-1000.0
CBIATmt,0.0,0.0
CBL2ORam,0.0,0.0
CBL2tmam,0.0,0.0
CBLATmam,0.0,0.0
CBLATmt,0.0,0.0
CBPPeram,0.0,0.0
CBPSam,0.002596,0.002596
CBPSamam,-0.0,0.0
CBPSmt,0.00119,0.00119
CBPteram,0.0,0.0
CBR1am,0.0,0.0
CBR2am,0.0,0.0
CCA_D3tam,0.0,0.0
CDAPPA160190mt,0.0,0.0
CDAPPA160mt,0.0,0.0
CDAPPA190mt,0.0,0.0
CDIPTram,7.8e-05,7.8e-05
CDPDAGtmam,0.0,0.0
CDPMEKmt,0.0,-0.0
CDPPT160190mt,2.6e-05,2.6e-05
CDPPT160mt,0.0,0.0
CDSam,0.000263,0.000263
CDSmam,-0.0,-0.0
CEPTCam,0.001898,0.000635
CEPTEam,0.001263,0.0
CERKam,-0.0,0.0
CERT1gtam,0.0,0.0
CERT1rtam,-0.0,0.0
CERT2gtam,0.0,0.0
CERT2rtam,0.0,0.0
CGLYt3_LSQBKT_2_RSQBKT_am,-0.0,0.0
CGMPtam,-0.0,0.0
CHLPCTDam,0.001898,0.000635
CHLPam,-0.0,0.0
CHLabcmt,0.0,0.0
CHLtmam,-0.0,0.0
CHOLATEt2am,1000.0,0.0
CHOLATEtam,0.0,-1000.0
CHOLD2mam,-0.0,0.0
CHOLDmt,0.0,0.0
CHOLKam,0.001263,0.0
CHOLPtgam,0.0,0.0
CHOLPtlam,-0.0,0.0
CHOLt4am,999.999921,-1000.0
CHOLtgam,-0.0,0.0
CHOLtnam,0.0,0.0
CHOLtph,0.0,0.0
CHOLtram,-0.0,0.0
CHOLtuam,999.999921,-1000.0
CHORMmt,0.000252,0.000252
CHORSmt,0.000324,0.000324
CHRPLmt,1e-06,1e-06
CHSTEROLSULTam,-0.0,0.0
CHSTEROLt1am,0.0,0.0
CHSTEROLt2am,0.000435,0.000435
CHSTEROLt3am,-0.000435,-0.000435
CHSTEROLtam,-0.0,0.0
CHSTEROLtgam,0.0,0.0
CHTNASEam,0.0,0.0
CHTNASEeam,0.0,0.0
CIGAMSmt,0.0,0.0
CITLam,-0.0,0.0
CITLrmt,-0.031214,-0.053906
CITRtmam,1000.0,-1000.0
CITabcmt,0.0,0.0
CITt4_2am,1000.0,-1000.0
CITt4_4am,1000.0,-1000.0
CITtamam,-0.020627,-0.020627
CITtbmam,-0.0,0.0
CITtph,0.0,0.0
CKam,1000.0,-0.0
CKcam,0.0,-1000.0
CLFORtex2am,-0.0,0.0
CLFORtexam,-0.0,0.0
CLHCO3tex2am,1000.0,0.0
CLHCOtexam,1000.0,0.0
CLI2texam,1000.0,0.0
CLOHtex2am,1000.0,0.0
CLOXAtex2am,1000.0,0.0
CLPNDCOAtxam,0.0,0.0
CLPNDCPT1am,-0.0,0.0
CLPNDCPT2am,0.0,0.0
CLPNDCRNtam,-0.0,0.0
CLPNDtam,0.0,0.0
CLPNS160190mt,9e-06,9e-06
CLS_hsam,0.0,0.0
CLtph,1.0,0.0
CMCBTFLmt,4e-06,4e-06
CMCBTFUmt,0.0,0.0
CMLDCmt,0.0,0.0
CMPACNAtgam,-0.0,0.0
CMPACNAtnam,-0.0,0.0
CMPSASam,-0.0,0.0
CMPSASnam,-0.0,0.0
CO2tam,0.0,-10.270898
CO2teram,-0.000871,-0.000871
CO2tgam,0.0,0.0
CO2tmam,-0.258007,-0.258007
