,maximum,minimum
EX_cpd01242_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd01262_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd01307_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd01329_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd01914_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd03048_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd03091_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd03279_LPAREN_e_RPAREN_,-0.0,0.0
EX_cpd03424_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd03724_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd04097_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd04098_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd08023_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd09878_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd10516_LPAREN_e_RPAREN_,-0.0,0.0
EX_cpd11416_c,0.0,0.0
EX_cpd11574_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11575_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11576_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11578_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11579_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11580_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11581_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11582_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11583_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11584_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11585_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11586_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11587_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11588_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11589_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11590_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11591_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11592_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11593_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11595_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd11596_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd15603_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd15604_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd15605_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd15606_LPAREN_e_RPAREN_,0.0,0.0
EX_cpd17085_LPAREN_e_RPAREN_,0.0,0.0
PAO1_Biomass,12.470973,12.470973
rAB00001,0.001247,0.001247
rJB00104,0.0,0.0
rJB00222,0.0,0.0
rJB00223,0.0,0.0
rJB00225,995.657447,0.0
rJB00226,0.0,0.0
rJB00232,0.0,0.0
rJB00234,0.0,0.0
rJB00235,0.0,-1000.0
rJB00237,0.0,0.0
rJB00238,1000.0,-1000.0
rJB00240,1000.0,-1000.0
rJB00241,0.0,0.0
rJB00258,0.0,0.0
rJB00259,1000.0,-995.64475
rJB00260,15.053433,0.0
rJB00261,0.0,0.0
rJB00262,0.0,0.0
rJB00263,-0.0,0.0
rJB00264,-0.0,0.0
rJB00265,-0.0,0.0
rJB00266,-0.0,0.0
rJB00267,-0.0,0.0
rJB00269,0.0,0.0
rJB00270,15.053433,0.0
rJB00271,1000.0,-980.591317
rJB00273,1000.0,-1000.0
rJB00274,1000.0,-1000.0
rJB00276,1000.0,-999.453339
rJB00277,0.0,0.0
rJB00278,-0.0,0.0
rJB00279,-0.0,-1000.0
rJB00280,0.0,0.0
rJB00281,0.0,0.0
rJB00283,1000.0,-1000.0
rJB00284,1000.0,-1000.0
rPY00162,0.053621,0.053621
rPY00163,0.053621,0.053621
rPY00164,0.016963,0.016963
rPY00165,0.016963,0.016963
rPY00166,0.016963,0.016963
rPY00167,0.106283,0.106283
rPY00168,0.106283,0.106283
rPY00169,0.037716,0.037716
rPY00170,0.037716,0.037716
rPY00171,0.037716,0.037716
rPY00172,0.036658,0.036658
rPY00173,0.036658,0.036658
rPY00174,0.00988,0.00988
rPY00175,0.068567,0.068567
rPY00176,0.068567,0.068567
rPY00177,0.019759,0.019759
rPY00180,0.006695,0.006695
rPY00182,0.012202,0.012202
rPY00183,0.024404,0.024404
rPY00184,0.013389,0.013389
rPY00214,0.0,0.0
rPY00216,0.0,0.0
rPY00217,0.0,0.0
rPY00220,0.0,0.0
rPY00221,0.0,0.0
rPY00222,-0.0,0.0
rxn00001,1000.0,52.461957
rxn00003,0.0,0.0
rxn00006,0.0,0.0
rxn00007,0.0,0.0
rxn00010,0.0,0.0
rxn00014,19.408683,19.408683
rxn00019,0.0,0.0
rxn00029,0.004988,0.004988
rxn00048,-0.0,0.0
rxn00060,0.001247,0.001247
rxn00065,0.0,0.0
rxn00077,0.0,0.0
rxn00083,1000.0,-1000.0
rxn00085,1000.0,-983.079687
rxn00086,0.0,0.0
rxn00095,0.0,0.0
rxn00097,1000.0,-1000.0
rxn00100,-0.0,0.0
rxn00101,5.68047,0.0
rxn00102,932.959744,-1000.0
rxn00105,0.0,0.0
rxn00114,26.079689,-979.600781
rxn00117,5.078105,4.877148
rxn00119,4.09427,4.09427
rxn00122,0.0,0.0
rxn00124,-9.704341,-9.704341
rxn00126,0.106956,0.106956
rxn00127,-0.0,0.0
rxn00131,1000.0,-1000.0
rxn00132,1000.0,0.0
rxn00134,1000.0,-999.996259
rxn00137,0.0,0.0
rxn00138,0.0,0.0
rxn00139,5.68047,0.0
rxn00141,0.003741,0.003741
rxn00147,1000.0,0.0
rxn00148,1000.0,-1000.0
rxn00154,16.6086,0.0
rxn00159,0.0,0.0
rxn00160,0.0,0.0
rxn00161,1000.0,-1000.0
rxn00162,1000.0,0.0
rxn00165,1000.0,-992.043864
rxn00166,0.0,0.0
rxn00175,15.568656,9.888186
rxn00177,0.0,0.0
rxn00179,1000.0,0.0
rxn00183,1000.0,0.0
rxn00184,1000.0,-1000.0
rxn00187,1000.0,0.0
rxn00189,1000.0,0.0
rxn00190,0.0,0.0
rxn00191,1000.0,-987.71777
rxn00192,5.68047,0.0
rxn00193,0.665538,0.665538
rxn00198,0.0,0.0
rxn00199,-30.481818,-32.916305
rxn00206,0.0,0.0
rxn00208,-0.0,0.0
rxn00209,0.0,0.0
rxn00211,0.0,0.0
rxn00213,0.0,0.0
rxn00214,0.0,0.0
rxn00216,10.0,0.0
rxn00222,0.0,0.0
rxn00225,0.0,0.0
rxn00237,1000.0,-1000.0
rxn00239,0.391339,0.391339
rxn00242,0.0,0.0
rxn00247,1000.0,0.0
rxn00248,1000.0,-1000.0
rxn00250,1000.0,0.0
rxn00251,1000.0,-1000.0
rxn00256,32.916305,30.481818
rxn00260,978.028581,-1000.0
rxn00269,-0.0,0.0
rxn00283,1.331077,1.331077
rxn00285,1000.0,-1000.0
rxn00288,-0.0,0.0
rxn00290,0.0,-5.68047
rxn00291,5.68047,0.0
rxn00293,1.96767,1.96767
rxn00295,0.0,0.0
rxn00297,0.0,0.0
rxn00299,0.001247,0.001247
rxn00300,0.0,0.0
rxn00303,0.0,0.0
rxn00313,-0.0,0.0
rxn00322,0.0,0.0
rxn00327,0.0,0.0
rxn00330,-0.0,0.0
rxn00336,-0.0,0.0
rxn00337,7.541452,1.860982
rxn00338,0.0,0.0
rxn00342,5.68047,0.0
rxn00346,16.6086,0.0
rxn00347,970.378893,-1000.0
rxn00351,-0.0,0.0
rxn00361,0.0,0.0
rxn00363,-0.0,0.0
rxn00364,0.336672,0.336672
rxn00371,10.23499,4.55452
rxn00374,11.424812,8.990325
rxn00392,0.0,-0.0
rxn00394,28.172956,15.39089
rxn00395,5.68047,0.0
rxn00405,7.101595,-0.0
rxn00409,0.336672,-0.254377
rxn00410,3.110435,-997.090522
rxn00412,1000.0,0.0
rxn00414,1000.0,0.0
rxn00416,6.909297,1.228827
rxn00420,995.657447,0.0
rxn00423,-0.0,0.0
rxn00429,0.0,0.0
rxn00433,0.0,0.0
rxn00438,0.0,0.0
rxn00453,0.0,0.0
rxn00459,-4.342553,-1000.0
rxn00461,0.665538,0.665538
rxn00467,1000.0,-996.333549
rxn00469,1000.0,-1000.0
rxn00470,7.101595,0.0
rxn00478,-0.0,0.0
rxn00493,8.3461,8.3461
rxn00500,10.0,10.0
rxn00501,16.6086,0.0
rxn00506,14.932063,9.251593
rxn00508,-0.0,0.0
rxn00509,-0.0,0.0
rxn00527,-0.775614,-0.775614
rxn00533,1000.0,-948.384149
rxn00537,0.0,0.0
rxn00539,0.0,0.0
rxn00541,14.932063,9.251593
rxn00546,0.0,0.0
rxn00547,0.0,0.0
rxn00549,995.657447,0.0
rxn00555,1.96767,1.96767
rxn00558,1000.0,-1000.0
rxn00559,0.0,0.0
rxn00567,0.0,0.0
rxn00588,0.0,0.0
rxn00598,0.0,-0.0
rxn00601,5.68047,0.0
rxn00604,1000.0,-999.453339
rxn00611,-0.0,0.0
rxn00612,-0.0,0.0
rxn00615,0.340727,0.340727
rxn00616,-3.568551,-18.621983
rxn00623,0.0,0.0
rxn00629,0.0,0.0
rxn00638,0.0,0.0
rxn00640,0.0,0.0
rxn00642,0.0,0.0
rxn00646,0.0,0.0
rxn00649,-0.0,0.0
rxn00656,-0.0,-16.6086
rxn00670,0.0,0.0
rxn00671,0.0,0.0
rxn00675,0.0,0.0
rxn00676,0.0,0.0
rxn00686,-0.202204,-0.202204
rxn00689,0.0,0.0
rxn00691,5.68047,0.0
rxn00692,3.120534,2.309038
rxn00693,0.003741,0.003741
rxn00695,947.538355,0.000312
rxn00701,0.0,0.0
rxn00704,-0.000312,-0.000312
rxn00708,-0.0,0.0
rxn00710,4.35525,4.35525
rxn00711,0.0,0.0
rxn00717,0.0,-0.0
rxn00727,-0.0,0.0
rxn00728,-0.0,0.0
rxn00737,0.0,0.0
rxn00742,-0.0,-0.0
rxn00747,999.225998,3.568551
rxn00758,0.0,0.0
rxn00763,0.0,0.0
rxn00770,14.472772,8.792302
rxn00772,1000.0,-999.996259
rxn00776,0.0,0.0
rxn00777,-5.862366,-7.485358
rxn00779,995.657447,0.0
rxn00781,-4.342553,-1000.0
rxn00785,3.743926,2.93243
rxn00786,0.0,-995.657447
rxn00789,2.434487,0.0
rxn00790,4.437052,4.437052
rxn00791,-0.0,0.0
rxn00792,0.0,0.0
rxn00796,0.0,0.0
rxn00799,970.378893,-1000.0
rxn00800,7.250071,1.569601
rxn00802,21.724439,16.043969
rxn00806,4.204365,4.204365
rxn00831,5.68047,0.0
rxn00832,-4.437052,-6.871539
rxn00834,2.867451,2.867451
rxn00836,5.68047,0.0
rxn00838,7.250071,1.569601
rxn00839,0.0,-0.200957
rxn00851,0.665538,0.665538
rxn00853,5.68047,0.0
rxn00856,-0.0,0.0
rxn00858,7.101595,0.0
rxn00859,2.434487,0.0
rxn00867,11.424812,8.990325
rxn00872,0.0,0.0
rxn00874,0.0,-0.0
rxn00898,-0.0,0.0
rxn00902,6.782988,6.782988
rxn00903,1000.0,-993.217012
rxn00907,10.117522,4.437052
rxn00912,-0.0,0.0
rxn00913,-0.0,0.0
rxn00915,0.0,0.0
rxn00917,2.867451,2.867451
rxn00926,5.68047,0.0
rxn00927,1000.0,-1000.0
rxn00931,0.0,0.0
rxn00935,-0.0,0.0
rxn00946,0.0,0.0
rxn00947,0.0,0.0
rxn00950,1000.0,0.0
rxn00953,1000.0,-0.0
rxn00962,-0.0,0.0
rxn00966,0.001247,0.001247
rxn00973,969.518182,-1000.0
rxn00974,969.518182,-1000.0
rxn00980,0.0,0.0
rxn00985,0.0,0.0
rxn00986,0.0,0.0
rxn00988,5.68047,0.0
rxn00991,10.987353,10.987353
rxn00992,-0.0,0.0
rxn00993,7.570485,7.570485
rxn01000,-8.3461,-8.3461
rxn01011,0.0,0.0
rxn01018,4.35525,4.35525
rxn01019,21.724439,16.043969
rxn01022,0.0,0.0
rxn01029,5.68047,0.0
rxn01045,1000.0,-993.217012
rxn01053,0.0,0.0
rxn01069,6.875914,1.195443
rxn01073,0.0,0.0
rxn01100,1000.0,4.342553
rxn01101,995.657447,0.0
rxn01102,0.0,0.0
rxn01106,1000.0,4.342553
rxn01115,0.0,0.0
rxn01116,-5.862366,-7.485358
rxn01117,0.0,-0.0
rxn01127,-0.200957,-0.200957
rxn01134,0.0,0.0
rxn01137,5.68047,0.0
rxn01145,-0.0,0.0
rxn01192,-0.0,0.0
rxn01199,0.0,0.0
rxn01200,3.741432,2.929936
rxn01204,-0.0,0.0
rxn01211,10.117522,4.437052
rxn01218,-0.0,0.0
rxn01219,-0.390092,-0.390092
rxn01225,0.0,0.0
rxn01241,10.987353,10.987353
rxn01245,10.987353,10.987353
rxn01252,0.0,0.0
rxn01255,0.002494,0.002494
rxn01256,-0.0,0.0
rxn01257,0.001247,0.001247
rxn01258,0.0,0.0
rxn01268,8.3461,8.3461
rxn01275,-0.0,-1000.0
rxn01294,0.0,0.0
rxn01297,-0.0,0.0
rxn01299,5.68047,-0.0
rxn01300,6.875914,1.195443
rxn01302,-1.195443,-6.875914
rxn01303,-0.0,0.0
rxn01304,-0.0,0.0
rxn01329,0.0,0.0
rxn01331,0.0,0.0
rxn01332,0.002494,0.002494
rxn01333,-2.929936,-3.741432
rxn01352,0.0,0.0
rxn01353,-0.0,-0.390092
rxn01355,0.0,0.0
rxn01360,-0.0,0.0
rxn01362,-4.35525,-4.35525
rxn01387,-30.481818,-32.916305
rxn01388,1000.0,-969.518182
rxn01396,1000.0,0.0
rxn01398,1000.0,0.0
rxn01406,-0.0,0.0
rxn01416,0.0,0.0
rxn01434,21.724439,16.043969
rxn01437,-0.0,0.0
rxn01445,-0.0,0.0
rxn01451,1000.0,-1000.0
rxn01452,1000.0,-1000.0
rxn01462,0.0,0.0
rxn01465,-4.35525,-4.35525
rxn01466,0.001247,0.001247
rxn01475,1000.0,0.0
rxn01476,997.827099,0.546661
rxn01477,997.827099,0.546661
rxn01480,0.0,0.0
rxn01484,0.0,-0.0
rxn01485,-1.96767,-1.96767
rxn01492,0.0,-995.657447
rxn01504,-10.987353,-10.987353
rxn01507,-0.0,0.0
rxn01509,-0.390092,-0.390092
rxn01512,1000.0,0.0
rxn01513,0.0,0.0
rxn01514,1000.0,0.0
rxn01517,5.479513,-0.200957
rxn01519,5.68047,0.0
rxn01520,0.200957,0.200957
rxn01521,-0.0,0.0
rxn01522,-0.0,0.0
rxn01538,0.0,0.0
rxn01575,-0.0,0.0
rxn01603,0.001247,0.001247
rxn01620,0.0,0.0
rxn01626,0.0,0.0
rxn01629,-0.009977,-0.009977
rxn01636,0.0,-1000.0
rxn01637,1000.0,-996.333549
rxn01639,11.424812,8.990325
rxn01640,0.0,0.0
rxn01642,11.424812,8.990325
rxn01643,7.541452,1.860982
rxn01644,0.665538,0.665538
rxn01672,0.200957,0.0
rxn01673,0.200957,-0.390092
rxn01675,0.0,0.0
rxn01678,5.68047,-0.200957
rxn01686,0.0,0.0
rxn01729,0.0,0.0
rxn01732,1000.0,-1000.0
rxn01734,1000.0,-1000.0
rxn01739,0.002494,0.002494
rxn01740,-0.002494,-0.002494
rxn01746,0.0,0.0
rxn01790,0.0,0.0
rxn01791,-0.0,0.0
rxn01802,0.0,0.0
rxn01807,9.704341,9.704341
rxn01816,-0.0,-0.0
rxn01825,7.570485,7.570485
rxn01827,7.570485,7.570485
rxn01834,0.0,0.0
rxn01851,-0.0,0.0
rxn01858,-0.0,0.0
rxn01867,0.0,0.0
rxn01917,0.0,-1000.0
rxn01921,1000.0,0.0
rxn01945,0.0,0.0
rxn01961,0.0,0.0
rxn01964,-0.0,0.0
rxn01973,0.665538,0.665538
rxn01974,0.665538,0.665538
rxn01977,1000.0,-1000.0
rxn01987,0.0,0.0
rxn01997,0.0,0.0
rxn02000,0.0,0.0
rxn02003,0.0,0.0
rxn02005,0.0,0.0
rxn02008,0.665538,0.665538
rxn02011,0.665538,0.665538
rxn02028,0.0,0.0
rxn02085,-8.990325,-11.424812
rxn02112,0.0,0.0
rxn02122,0.0,0.0
rxn02143,-0.0,0.0
rxn02144,-0.0,0.0
rxn02155,0.0,0.0
rxn02160,2.434487,0.0
rxn02167,-0.0,-0.0
rxn02175,-0.0,0.0
rxn02177,0.0,0.0
rxn02186,-0.0,0.0
rxn02201,0.001247,0.001247
rxn02212,0.002494,0.002494
rxn02213,0.002494,0.002494
rxn02264,0.001247,0.001247
rxn02268,0.0,0.0
rxn02270,0.0,0.0
rxn02271,0.0,0.0
rxn02276,7.570485,7.570485
rxn02277,0.0,0.0
rxn02285,-0.665538,-0.665538
rxn02286,0.665538,0.665538
rxn02287,0.0,0.0
rxn02288,0.001247,0.001247
rxn02297,-0.0,0.0
rxn02302,-0.0,0.0
rxn02303,0.001247,0.001247
rxn02305,0.0,0.0
rxn02312,0.0,0.0
rxn02314,0.0,0.0
rxn02320,0.0,-2.434487
rxn02331,-0.0,0.0
rxn02341,-0.0,0.0
rxn02366,0.0,0.0
rxn02369,0.0,-0.0
rxn02373,1000.0,0.0
rxn02380,1000.0,-1000.0
rxn02402,0.0,0.0
rxn02404,-0.0,0.0
rxn02405,0.0,0.0
rxn02440,0.0,0.0
rxn02465,1000.0,0.0
rxn02473,2.434487,0.0
rxn02474,0.0,0.0
rxn02475,0.0,0.0
rxn02476,0.002494,0.002494
rxn02483,-0.0,0.0
rxn02484,0.0,0.0
rxn02503,0.001247,0.001247
rxn02504,0.001247,0.001247
rxn02507,-0.0,0.0
rxn02508,-0.0,0.0
rxn02569,0.0,0.0
rxn02632,0.0,0.0
rxn02679,0.0,0.0
rxn02680,0.0,0.0
rxn02720,0.0,0.0
rxn02774,0.0,0.0
rxn02775,0.0,0.0
rxn02782,0.0,0.0
rxn02789,6.782988,6.782988
rxn02803,0.0,0.0
rxn02804,0.0,0.0
rxn02811,-6.782988,-6.782988
rxn02831,0.0,0.0
rxn02834,2.434487,0.0
rxn02835,2.434487,0.0
rxn02842,0.0,0.0
rxn02866,10.987353,10.987353
rxn02867,-10.987353,-10.987353
rxn02875,0.0,0.0
rxn02889,10.987353,10.987353
rxn02895,4.437052,4.437052
rxn02898,0.0,0.0
rxn02900,0.0,0.0
rxn02911,0.0,-0.0
rxn02914,0.0,-995.657447
rxn02927,5.68047,0.0
rxn02929,-0.665538,-0.665538
rxn02933,0.0,0.0
rxn02934,0.0,0.0
rxn02937,4.437052,4.437052
rxn02938,1000.0,0.0
rxn02939,0.0,0.0
rxn02944,5.68047,0.0
rxn02950,-0.0,0.0
rxn02971,0.0,0.0
rxn02986,0.0,0.0
rxn02988,0.0,0.0
rxn03004,4.437052,0.0
rxn03031,0.665538,0.665538
rxn03052,0.0,0.0
rxn03055,0.0,0.0
rxn03057,-0.0,0.0
rxn03080,0.0,0.0
rxn03084,4.437052,4.437052
rxn03087,-0.665538,-0.665538
rxn03108,0.0,0.0
rxn03135,2.434487,0.0
rxn03136,4.437052,4.437052
rxn03137,6.871539,4.437052
rxn03147,4.437052,4.437052
rxn03164,0.665538,0.665538
rxn03167,0.001247,0.001247
rxn03175,2.434487,0.0
rxn03236,0.0,0.0
rxn03239,-0.0,0.0
rxn03240,0.0,-0.0
rxn03241,0.0,-0.0
rxn03242,-0.0,0.0
rxn03243,0.0,0.0
rxn03244,-0.0,0.0
rxn03245,0.0,-0.0
rxn03246,-0.0,0.0
